Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,15,15 inches
Row 3,12,15 inches
Row 4,9,10 inches
Row 5,11,15 inches
Row 6,6,10 inches
Row 7,14,15 inches
Row 8,13,15 inches
Row 9,5,5 inches
Row 10,9,10 inches
Row 11,9,10 inches
Row 12,5,5 inches
Row 13,8,10 inches
Row 14,12,15 inches
Row 15,11,15 inches
Row 16,8,10 inches
Row 17,5,5 inches
Row 18,7,10 inches
Row 19,9,10 inches
Row 20,9,10 inches
Row 21,9,10 inches
Row 22,13,15 inches
Row 23,7,10 inches
Row 24,6,10 inches
Row 25,5,5 inches
Row 26,6,10 inches
Row 27,8,10 inches
Row 28,9,10 inches
Row 29,8,10 inches
Row 30,13,15 inches
Row 31,11,15 inches
Row 32,10,10 inches
Row 33,7,10 inches
Row 34,8,10 inches
Row 35,14,15 inches
Row 36,14,15 inches
Row 37,5,5 inches
Row 38,15,15 inches
Row 39,11,15 inches
Row 40,6,10 inches
Row 41,15,15 inches
Row 42,9,10 inches
Row 43,11,15 inches
Row 44,15,15 inches
Row 45,6,10 inches
Row 46,13,15 inches
Row 47,15,15 inches
Row 48,7,10 inches
Row 49,6,10 inches
Row 50,14,15 inches
Row 51,11,15 inches
Row 52,14,15 inches
Row 53,14,15 inches
Row 54,10,10 inches
Row 55,5,5 inches
Row 56,7,10 inches
Row 57,13,15 inches
Row 58,11,15 inches
Row 59,12,15 inches
Row 60,11,15 inches
Row 61,10,10 inches
Row 62,12,15 inches
Row 63,10,10 inches
Row 64,7,10 inches
Row 65,8,10 inches
Row 66,12,15 inches
Row 67,7,10 inches
Row 68,6,10 inches
Row 69,9,10 inches
Row 70,6,10 inches
Row 71,6,10 inches
Row 72,7,10 inches
Row 73,15,15 inches
Row 74,7,10 inches
Row 75,10,10 inches
Row 76,10,10 inches
Row 77,14,15 inches
Row 78,12,15 inches
Row 79,7,10 inches
Row 80,11,15 inches
Row 81,12,15 inches
Row 82,10,10 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,11,15 inches
Row 86,13,15 inches
Row 87,6,10 inches
Row 88,11,15 inches
Row 89,7,10 inches
Row 90,15,15 inches
Row 91,9,10 inches
Row 92,15,15 inches
Row 93,14,15 inches
Row 94,7,10 inches
Row 95,12,15 inches
Row 96,7,10 inches
Row 97,9,10 inches
Row 98,12,15 inches
Row 99,15,15 inches
Row 100,6,10 inches
Row 101,8,10 inches
Row 102,15,15 inches
Row 103,13,15 inches
Row 104,10,10 inches
Row 105,11,15 inches
Row 106,8,10 inches
Row 107,10,10 inches
Row 108,12,15 inches
Row 109,14,15 inches
Row 110,5,5 inches
Row 111,11,15 inches
Row 112,15,15 inches
Row 113,14,15 inches
Row 114,5,5 inches
Row 115,12,15 inches
Row 116,7,10 inches
Row 117,12,15 inches
Row 118,12,15 inches
Row 119,6,10 inches
Row 120,8,10 inches
Row 121,14,15 inches
Row 122,11,15 inches
Row 123,14,15 inches
Row 124,9,10 inches
Row 125,6,10 inches
Row 126,11,15 inches
Row 127,10,10 inches
Row 128,14,15 inches
Row 129,5,5 inches
Row 130,15,15 inches
Row 131,11,15 inches
Row 132,12,15 inches
Row 133,5,5 inches
Row 134,10,10 inches
Row 135,12,15 inches
Row 136,7,10 inches
Row 137,7,10 inches
Row 138,5,5 inches
Row 139,8,10 inches
Row 140,15,15 inches
Row 141,9,10 inches
Row 142,15,15 inches
Row 143,15,15 inches
Row 144,9,10 inches
Row 145,11,15 inches
Row 146,10,10 inches
Row 147,14,15 inches
Row 148,9,10 inches
Row 149,5,5 inches
Row 150,14,15 inches
Row 151,7,10 inches
Row 152,5,5 inches
Row 153,6,10 inches
Row 154,8,10 inches
Row 155,6,10 inches
Row 156,10,10 inches
Row 157,10,10 inches
Row 158,6,10 inches
Row 159,9,10 inches
Row 160,7,10 inches
Row 161,9,10 inches
Row 162,14,15 inches
Row 163,13,15 inches
Row 164,15,15 inches
Row 165,10,10 inches
Row 166,14,15 inches
Row 167,9,10 inches
Row 168,14,15 inches
Row 169,8,10 inches
Row 170,13,15 inches
Row 171,12,15 inches
Row 172,5,5 inches
Row 173,7,10 inches
Row 174,9,10 inches
Row 175,15,15 inches
Row 176,12,15 inches
Row 177,9,10 inches
Row 178,14,15 inches
Row 179,10,10 inches
