Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,7,10 inches
Row 3,12,15 inches
Row 4,14,15 inches
Row 5,6,10 inches
Row 6,15,15 inches
Row 7,7,10 inches
Row 8,5,5 inches
Row 9,8,10 inches
Row 10,10,10 inches
Row 11,15,15 inches
Row 12,9,10 inches
Row 13,9,10 inches
Row 14,8,10 inches
Row 15,11,15 inches
Row 16,12,15 inches
Row 17,6,10 inches
Row 18,13,15 inches
Row 19,7,10 inches
Row 20,6,10 inches
Row 21,14,15 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,11,15 inches
Row 25,12,15 inches
Row 26,6,10 inches
Row 27,5,5 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,11,15 inches
Row 31,15,15 inches
Row 32,8,10 inches
Row 33,10,10 inches
Row 34,13,15 inches
Row 35,11,15 inches
Row 36,11,15 inches
Row 37,11,15 inches
Row 38,9,10 inches
Row 39,15,15 inches
Row 40,15,15 inches
Row 41,9,10 inches
Row 42,12,15 inches
Row 43,9,10 inches
Row 44,6,10 inches
Row 45,5,5 inches
Row 46,5,5 inches
Row 47,10,10 inches
Row 48,12,15 inches
Row 49,7,10 inches
Row 50,8,10 inches
Row 51,13,15 inches
Row 52,10,10 inches
Row 53,8,10 inches
Row 54,13,15 inches
Row 55,5,5 inches
Row 56,8,10 inches
Row 57,12,15 inches
Row 58,6,10 inches
Row 59,5,5 inches
Row 60,14,15 inches
Row 61,15,15 inches
Row 62,14,15 inches
Row 63,5,5 inches
Row 64,6,10 inches
Row 65,11,15 inches
Row 66,12,15 inches
Row 67,15,15 inches
Row 68,11,15 inches
Row 69,10,10 inches
Row 70,10,10 inches
Row 71,10,10 inches
Row 72,12,15 inches
Row 73,12,15 inches
Row 74,14,15 inches
Row 75,13,15 inches
Row 76,11,15 inches
Row 77,7,10 inches
Row 78,13,15 inches
Row 79,12,15 inches
Row 80,8,10 inches
Row 81,12,15 inches
Row 82,12,15 inches
Row 83,8,10 inches
Row 84,6,10 inches
Row 85,15,15 inches
Row 86,9,10 inches
Row 87,11,15 inches
Row 88,13,15 inches
Row 89,5,5 inches
Row 90,6,10 inches
Row 91,14,15 inches
Row 92,15,15 inches
Row 93,5,5 inches
Row 94,12,15 inches
Row 95,8,10 inches
Row 96,11,15 inches
Row 97,13,15 inches
Row 98,6,10 inches
Row 99,9,10 inches
Row 100,11,15 inches
