Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,6,10 inches
Row 3,12,15 inches
Row 4,10,10 inches
Row 5,7,10 inches
Row 6,8,10 inches
Row 7,8,10 inches
Row 8,7,10 inches
Row 9,9,10 inches
Row 10,13,15 inches
Row 11,14,15 inches
Row 12,11,15 inches
Row 13,14,15 inches
Row 14,15,15 inches
Row 15,9,10 inches
Row 16,7,10 inches
Row 17,9,10 inches
Row 18,5,5 inches
Row 19,15,15 inches
Row 20,6,10 inches
Row 21,10,10 inches
Row 22,10,10 inches
Row 23,14,15 inches
Row 24,13,15 inches
Row 25,12,15 inches
Row 26,5,5 inches
Row 27,13,15 inches
Row 28,5,5 inches
Row 29,8,10 inches
Row 30,14,15 inches
Row 31,14,15 inches
Row 32,11,15 inches
Row 33,8,10 inches
Row 34,9,10 inches
Row 35,12,15 inches
Row 36,12,15 inches
Row 37,10,10 inches
Row 38,13,15 inches
Row 39,8,10 inches
Row 40,8,10 inches
Row 41,7,10 inches
Row 42,7,10 inches
Row 43,6,10 inches
Row 44,8,10 inches
Row 45,10,10 inches
Row 46,10,10 inches
Row 47,10,10 inches
Row 48,12,15 inches
Row 49,12,15 inches
Row 50,6,10 inches
Row 51,5,5 inches
Row 52,12,15 inches
Row 53,10,10 inches
Row 54,15,15 inches
Row 55,14,15 inches
Row 56,11,15 inches
Row 57,8,10 inches
Row 58,10,10 inches
Row 59,11,15 inches
Row 60,11,15 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,6,10 inches
Row 64,6,10 inches
Row 65,12,15 inches
Row 66,5,5 inches
Row 67,6,10 inches
Row 68,7,10 inches
Row 69,10,10 inches
Row 70,5,5 inches
Row 71,8,10 inches
Row 72,5,5 inches
Row 73,9,10 inches
Row 74,9,10 inches
Row 75,12,15 inches
Row 76,7,10 inches
Row 77,13,15 inches
Row 78,5,5 inches
Row 79,12,15 inches
Row 80,11,15 inches
Row 81,15,15 inches
Row 82,15,15 inches
Row 83,12,15 inches
Row 84,11,15 inches
Row 85,13,15 inches
Row 86,11,15 inches
Row 87,5,5 inches
Row 88,10,10 inches
Row 89,8,10 inches
Row 90,11,15 inches
Row 91,9,10 inches
Row 92,6,10 inches
Row 93,15,15 inches
Row 94,11,15 inches
Row 95,14,15 inches
Row 96,15,15 inches
Row 97,11,15 inches
Row 98,8,10 inches
Row 99,8,10 inches
Row 100,7,10 inches
Row 101,5,5 inches
Row 102,13,15 inches
Row 103,9,10 inches
Row 104,13,15 inches
Row 105,10,10 inches
Row 106,15,15 inches
Row 107,7,10 inches
Row 108,6,10 inches
Row 109,7,10 inches
Row 110,14,15 inches
Row 111,13,15 inches
Row 112,5,5 inches
Row 113,15,15 inches
Row 114,8,10 inches
Row 115,14,15 inches
Row 116,14,15 inches
Row 117,12,15 inches
Row 118,14,15 inches
Row 119,14,15 inches
Row 120,13,15 inches
Row 121,10,10 inches
Row 122,13,15 inches
Row 123,14,15 inches
Row 124,7,10 inches
Row 125,15,15 inches
Row 126,5,5 inches
