Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,8,10 inches
Row 3,10,10 inches
Row 4,9,10 inches
Row 5,8,10 inches
Row 6,11,15 inches
Row 7,11,15 inches
Row 8,12,15 inches
Row 9,12,15 inches
Row 10,11,15 inches
Row 11,7,10 inches
Row 12,10,10 inches
Row 13,9,10 inches
Row 14,15,15 inches
Row 15,12,15 inches
Row 16,9,10 inches
Row 17,8,10 inches
Row 18,10,10 inches
Row 19,11,15 inches
Row 20,13,15 inches
Row 21,14,15 inches
Row 22,11,15 inches
Row 23,11,15 inches
Row 24,6,10 inches
Row 25,9,10 inches
Row 26,9,10 inches
Row 27,14,15 inches
Row 28,15,15 inches
Row 29,7,10 inches
Row 30,12,15 inches
Row 31,9,10 inches
Row 32,9,10 inches
Row 33,7,10 inches
Row 34,11,15 inches
Row 35,8,10 inches
Row 36,14,15 inches
Row 37,12,15 inches
Row 38,11,15 inches
Row 39,15,15 inches
Row 40,12,15 inches
Row 41,7,10 inches
Row 42,14,15 inches
Row 43,13,15 inches
Row 44,8,10 inches
Row 45,13,15 inches
Row 46,6,10 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,10,10 inches
Row 50,13,15 inches
Row 51,5,5 inches
Row 52,13,15 inches
Row 53,11,15 inches
Row 54,11,15 inches
Row 55,5,5 inches
Row 56,14,15 inches
Row 57,6,10 inches
Row 58,8,10 inches
Row 59,11,15 inches
Row 60,14,15 inches
Row 61,11,15 inches
Row 62,8,10 inches
Row 63,5,5 inches
Row 64,6,10 inches
Row 65,9,10 inches
Row 66,7,10 inches
Row 67,11,15 inches
Row 68,9,10 inches
Row 69,14,15 inches
Row 70,13,15 inches
Row 71,11,15 inches
Row 72,13,15 inches
Row 73,8,10 inches
Row 74,5,5 inches
Row 75,10,10 inches
Row 76,13,15 inches
Row 77,12,15 inches
Row 78,11,15 inches
Row 79,5,5 inches
Row 80,14,15 inches
Row 81,15,15 inches
Row 82,10,10 inches
Row 83,13,15 inches
Row 84,12,15 inches
Row 85,14,15 inches
Row 86,11,15 inches
Row 87,9,10 inches
Row 88,7,10 inches
Row 89,12,15 inches
Row 90,6,10 inches
Row 91,9,10 inches
Row 92,9,10 inches
Row 93,10,10 inches
Row 94,15,15 inches
Row 95,6,10 inches
Row 96,6,10 inches
Row 97,8,10 inches
Row 98,5,5 inches
Row 99,5,5 inches
Row 100,6,10 inches
Row 101,15,15 inches
Row 102,10,10 inches
Row 103,13,15 inches
