Row,Number of Houses,Pipe Size,pipe_size
Row 1,5,5 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,11,15 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,5,5 inches,15 inches
Row 9,11,15 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,15,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,10,10 inches,15 inches
Row 26,7,10 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,5,5 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,11,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,8,10 inches,15 inches
Row 68,10,10 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,6,10 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,12,15 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,10,10 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,11,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,8,10 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,10,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,5,5 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,8,10 inches,15 inches
