Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,15,15 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,13,15 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,13,15 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,9,10 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,13,15 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,13,15 inches,15 inches
Row 29,10,10 inches,15 inches
Row 30,13,15 inches,15 inches
Row 31,6,10 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,12,15 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,6,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,6,10 inches,15 inches
Row 43,8,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,7,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,9,10 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,7,10 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,8,10 inches,15 inches
Row 58,8,10 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,11,15 inches,15 inches
Row 61,6,10 inches,15 inches
Row 62,15,15 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,13,15 inches,15 inches
Row 66,13,15 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,8,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,12,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,7,10 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,12,15 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,7,10 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,8,10 inches,15 inches
Row 94,14,15 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,12,15 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,9,10 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,14,15 inches,15 inches
Row 111,12,15 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,14,15 inches,15 inches
Row 116,6,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,8,10 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,15,15 inches,15 inches
Row 121,14,15 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,11,15 inches,15 inches
Row 124,15,15 inches,15 inches
Row 125,7,10 inches,15 inches
Row 126,15,15 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,6,10 inches,15 inches
Row 129,9,10 inches,15 inches
Row 130,7,10 inches,15 inches
Row 131,6,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,14,15 inches,15 inches
Row 136,5,5 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,9,10 inches,15 inches
Row 139,13,15 inches,15 inches
Row 140,13,15 inches,15 inches
Row 141,11,15 inches,15 inches
Row 142,10,10 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,10,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,7,10 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,14,15 inches,15 inches
Row 149,13,15 inches,15 inches
Row 150,14,15 inches,15 inches
Row 151,11,15 inches,15 inches
Row 152,12,15 inches,15 inches
Row 153,5,5 inches,15 inches
Row 154,12,15 inches,15 inches
Row 155,6,10 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,6,10 inches,15 inches
