Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,14,15 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,13,15 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,15,15 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,14,15 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,15,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,10,10 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,10,10 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,12,15 inches,15 inches
Row 68,12,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,15,15 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,14,15 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,15,15 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,7,10 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,10,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,11,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,9,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,7,10 inches,15 inches
Row 117,8,10 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,13,15 inches,15 inches
Row 120,11,15 inches,15 inches
Row 121,14,15 inches,15 inches
