Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,15,15 inches
Row 3,13,15 inches
Row 4,13,15 inches
Row 5,5,5 inches
Row 6,13,15 inches
Row 7,6,10 inches
Row 8,6,10 inches
Row 9,5,5 inches
Row 10,9,10 inches
Row 11,11,15 inches
Row 12,10,10 inches
Row 13,7,10 inches
Row 14,9,10 inches
Row 15,12,15 inches
Row 16,15,15 inches
Row 17,7,10 inches
Row 18,7,10 inches
Row 19,8,10 inches
Row 20,11,15 inches
Row 21,5,5 inches
Row 22,9,10 inches
Row 23,6,10 inches
Row 24,15,15 inches
Row 25,15,15 inches
Row 26,5,5 inches
Row 27,9,10 inches
Row 28,10,10 inches
Row 29,9,10 inches
Row 30,6,10 inches
Row 31,13,15 inches
Row 32,10,10 inches
Row 33,14,15 inches
Row 34,12,15 inches
Row 35,5,5 inches
Row 36,12,15 inches
Row 37,9,10 inches
Row 38,6,10 inches
Row 39,10,10 inches
Row 40,11,15 inches
Row 41,7,10 inches
Row 42,9,10 inches
Row 43,15,15 inches
Row 44,14,15 inches
Row 45,15,15 inches
Row 46,13,15 inches
Row 47,15,15 inches
Row 48,8,10 inches
Row 49,8,10 inches
Row 50,13,15 inches
Row 51,9,10 inches
Row 52,10,10 inches
Row 53,10,10 inches
Row 54,10,10 inches
Row 55,6,10 inches
Row 56,13,15 inches
Row 57,14,15 inches
Row 58,7,10 inches
Row 59,5,5 inches
Row 60,9,10 inches
Row 61,6,10 inches
Row 62,5,5 inches
Row 63,15,15 inches
Row 64,9,10 inches
Row 65,9,10 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,8,10 inches
Row 69,9,10 inches
Row 70,6,10 inches
Row 71,12,15 inches
Row 72,11,15 inches
Row 73,6,10 inches
Row 74,6,10 inches
Row 75,12,15 inches
Row 76,9,10 inches
Row 77,10,10 inches
Row 78,9,10 inches
Row 79,13,15 inches
Row 80,15,15 inches
Row 81,7,10 inches
Row 82,6,10 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,5,5 inches
Row 86,11,15 inches
Row 87,8,10 inches
Row 88,10,10 inches
Row 89,7,10 inches
Row 90,12,15 inches
Row 91,10,10 inches
Row 92,6,10 inches
Row 93,13,15 inches
Row 94,7,10 inches
Row 95,14,15 inches
Row 96,9,10 inches
Row 97,11,15 inches
Row 98,5,5 inches
Row 99,14,15 inches
Row 100,11,15 inches
Row 101,13,15 inches
Row 102,12,15 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,5,5 inches
Row 106,14,15 inches
Row 107,11,15 inches
Row 108,15,15 inches
Row 109,5,5 inches
Row 110,13,15 inches
Row 111,10,10 inches
Row 112,7,10 inches
Row 113,9,10 inches
Row 114,11,15 inches
Row 115,5,5 inches
Row 116,13,15 inches
Row 117,13,15 inches
Row 118,7,10 inches
Row 119,8,10 inches
Row 120,11,15 inches
Row 121,6,10 inches
Row 122,11,15 inches
Row 123,6,10 inches
Row 124,10,10 inches
Row 125,13,15 inches
