Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,11,15 inches
Row 3,5,5 inches
Row 4,9,10 inches
Row 5,10,10 inches
Row 6,14,15 inches
Row 7,6,10 inches
Row 8,11,15 inches
Row 9,5,5 inches
Row 10,15,15 inches
Row 11,5,5 inches
Row 12,15,15 inches
Row 13,10,10 inches
Row 14,7,10 inches
Row 15,10,10 inches
Row 16,13,15 inches
Row 17,8,10 inches
Row 18,5,5 inches
Row 19,14,15 inches
Row 20,6,10 inches
Row 21,11,15 inches
Row 22,9,10 inches
Row 23,7,10 inches
Row 24,9,10 inches
Row 25,10,10 inches
Row 26,12,15 inches
Row 27,6,10 inches
Row 28,8,10 inches
Row 29,8,10 inches
Row 30,12,15 inches
Row 31,11,15 inches
Row 32,11,15 inches
Row 33,10,10 inches
Row 34,7,10 inches
Row 35,13,15 inches
Row 36,7,10 inches
Row 37,7,10 inches
Row 38,9,10 inches
Row 39,13,15 inches
Row 40,5,5 inches
Row 41,9,10 inches
Row 42,9,10 inches
Row 43,5,5 inches
Row 44,13,15 inches
Row 45,13,15 inches
Row 46,15,15 inches
Row 47,12,15 inches
Row 48,7,10 inches
Row 49,9,10 inches
Row 50,12,15 inches
Row 51,7,10 inches
Row 52,13,15 inches
Row 53,5,5 inches
Row 54,7,10 inches
Row 55,6,10 inches
Row 56,6,10 inches
Row 57,14,15 inches
Row 58,15,15 inches
Row 59,8,10 inches
Row 60,10,10 inches
Row 61,14,15 inches
Row 62,15,15 inches
Row 63,13,15 inches
Row 64,7,10 inches
Row 65,8,10 inches
Row 66,7,10 inches
Row 67,14,15 inches
Row 68,15,15 inches
Row 69,12,15 inches
Row 70,14,15 inches
Row 71,14,15 inches
Row 72,6,10 inches
Row 73,13,15 inches
Row 74,8,10 inches
Row 75,9,10 inches
Row 76,15,15 inches
Row 77,12,15 inches
Row 78,15,15 inches
Row 79,5,5 inches
Row 80,13,15 inches
Row 81,15,15 inches
Row 82,12,15 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,12,15 inches
Row 86,13,15 inches
Row 87,15,15 inches
Row 88,8,10 inches
Row 89,14,15 inches
Row 90,13,15 inches
Row 91,11,15 inches
Row 92,5,5 inches
Row 93,15,15 inches
Row 94,5,5 inches
Row 95,10,10 inches
Row 96,8,10 inches
Row 97,15,15 inches
Row 98,7,10 inches
Row 99,15,15 inches
Row 100,6,10 inches
Row 101,5,5 inches
Row 102,14,15 inches
Row 103,12,15 inches
Row 104,10,10 inches
Row 105,13,15 inches
Row 106,10,10 inches
Row 107,9,10 inches
Row 108,13,15 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,13,15 inches
Row 112,8,10 inches
Row 113,15,15 inches
Row 114,12,15 inches
Row 115,5,5 inches
Row 116,14,15 inches
Row 117,10,10 inches
Row 118,13,15 inches
Row 119,6,10 inches
Row 120,7,10 inches
Row 121,12,15 inches
Row 122,5,5 inches
Row 123,6,10 inches
Row 124,15,15 inches
Row 125,8,10 inches
Row 126,9,10 inches
Row 127,7,10 inches
Row 128,8,10 inches
Row 129,8,10 inches
Row 130,15,15 inches
Row 131,11,15 inches
Row 132,6,10 inches
Row 133,9,10 inches
Row 134,5,5 inches
Row 135,8,10 inches
Row 136,14,15 inches
Row 137,14,15 inches
Row 138,8,10 inches
Row 139,11,15 inches
Row 140,13,15 inches
Row 141,11,15 inches
Row 142,7,10 inches
Row 143,14,15 inches
Row 144,11,15 inches
Row 145,13,15 inches
Row 146,7,10 inches
Row 147,6,10 inches
Row 148,8,10 inches
Row 149,6,10 inches
Row 150,13,15 inches
Row 151,11,15 inches
Row 152,11,15 inches
Row 153,8,10 inches
Row 154,7,10 inches
Row 155,14,15 inches
Row 156,8,10 inches
Row 157,15,15 inches
Row 158,11,15 inches
Row 159,15,15 inches
Row 160,6,10 inches
Row 161,15,15 inches
Row 162,13,15 inches
Row 163,8,10 inches
Row 164,13,15 inches
Row 165,8,10 inches
Row 166,14,15 inches
Row 167,11,15 inches
Row 168,12,15 inches
Row 169,12,15 inches
Row 170,10,10 inches
Row 171,8,10 inches
