Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,8,10 inches
Row 3,8,10 inches
Row 4,5,5 inches
Row 5,9,10 inches
Row 6,10,10 inches
Row 7,9,10 inches
Row 8,8,10 inches
Row 9,5,5 inches
Row 10,8,10 inches
Row 11,13,15 inches
Row 12,15,15 inches
Row 13,12,15 inches
Row 14,13,15 inches
Row 15,14,15 inches
Row 16,7,10 inches
Row 17,13,15 inches
Row 18,15,15 inches
Row 19,13,15 inches
Row 20,13,15 inches
Row 21,14,15 inches
Row 22,7,10 inches
Row 23,10,10 inches
Row 24,14,15 inches
Row 25,8,10 inches
Row 26,7,10 inches
Row 27,7,10 inches
Row 28,14,15 inches
Row 29,10,10 inches
Row 30,7,10 inches
Row 31,8,10 inches
Row 32,8,10 inches
Row 33,14,15 inches
Row 34,13,15 inches
Row 35,9,10 inches
Row 36,15,15 inches
Row 37,8,10 inches
Row 38,13,15 inches
Row 39,9,10 inches
Row 40,10,10 inches
Row 41,8,10 inches
Row 42,15,15 inches
Row 43,8,10 inches
Row 44,6,10 inches
Row 45,8,10 inches
Row 46,12,15 inches
Row 47,13,15 inches
Row 48,13,15 inches
Row 49,9,10 inches
Row 50,11,15 inches
Row 51,15,15 inches
Row 52,12,15 inches
Row 53,15,15 inches
Row 54,5,5 inches
Row 55,9,10 inches
Row 56,13,15 inches
Row 57,8,10 inches
Row 58,5,5 inches
Row 59,10,10 inches
Row 60,12,15 inches
Row 61,9,10 inches
Row 62,12,15 inches
Row 63,7,10 inches
Row 64,15,15 inches
Row 65,9,10 inches
Row 66,10,10 inches
Row 67,14,15 inches
Row 68,15,15 inches
Row 69,11,15 inches
Row 70,7,10 inches
Row 71,6,10 inches
Row 72,5,5 inches
Row 73,11,15 inches
Row 74,10,10 inches
Row 75,6,10 inches
Row 76,10,10 inches
Row 77,8,10 inches
Row 78,10,10 inches
Row 79,10,10 inches
Row 80,15,15 inches
Row 81,8,10 inches
Row 82,5,5 inches
Row 83,13,15 inches
Row 84,10,10 inches
Row 85,11,15 inches
Row 86,8,10 inches
Row 87,10,10 inches
Row 88,6,10 inches
Row 89,12,15 inches
Row 90,11,15 inches
Row 91,15,15 inches
Row 92,6,10 inches
Row 93,15,15 inches
Row 94,8,10 inches
Row 95,6,10 inches
Row 96,13,15 inches
Row 97,11,15 inches
Row 98,11,15 inches
Row 99,8,10 inches
Row 100,6,10 inches
Row 101,10,10 inches
Row 102,10,10 inches
Row 103,9,10 inches
Row 104,9,10 inches
Row 105,13,15 inches
Row 106,10,10 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,11,15 inches
Row 110,12,15 inches
Row 111,13,15 inches
Row 112,6,10 inches
Row 113,7,10 inches
Row 114,5,5 inches
Row 115,6,10 inches
Row 116,11,15 inches
Row 117,10,10 inches
Row 118,9,10 inches
Row 119,15,15 inches
Row 120,14,15 inches
Row 121,11,15 inches
Row 122,14,15 inches
Row 123,11,15 inches
Row 124,5,5 inches
Row 125,14,15 inches
Row 126,5,5 inches
Row 127,6,10 inches
Row 128,6,10 inches
Row 129,8,10 inches
Row 130,14,15 inches
Row 131,13,15 inches
Row 132,7,10 inches
Row 133,7,10 inches
Row 134,5,5 inches
Row 135,9,10 inches
Row 136,9,10 inches
Row 137,10,10 inches
Row 138,10,10 inches
Row 139,7,10 inches
Row 140,12,15 inches
Row 141,13,15 inches
Row 142,7,10 inches
Row 143,8,10 inches
Row 144,13,15 inches
Row 145,5,5 inches
Row 146,13,15 inches
Row 147,8,10 inches
Row 148,14,15 inches
Row 149,7,10 inches
Row 150,6,10 inches
Row 151,13,15 inches
Row 152,10,10 inches
Row 153,13,15 inches
Row 154,9,10 inches
Row 155,7,10 inches
Row 156,6,10 inches
Row 157,14,15 inches
Row 158,11,15 inches
Row 159,15,15 inches
Row 160,5,5 inches
Row 161,11,15 inches
Row 162,5,5 inches
Row 163,8,10 inches
Row 164,8,10 inches
Row 165,7,10 inches
Row 166,12,15 inches
Row 167,5,5 inches
Row 168,8,10 inches
Row 169,12,15 inches
Row 170,15,15 inches
Row 171,15,15 inches
Row 172,6,10 inches
Row 173,6,10 inches
Row 174,11,15 inches
Row 175,14,15 inches
Row 176,5,5 inches
Row 177,8,10 inches
Row 178,12,15 inches
Row 179,14,15 inches
Row 180,9,10 inches
Row 181,15,15 inches
Row 182,6,10 inches
Row 183,13,15 inches
Row 184,9,10 inches
Row 185,14,15 inches
Row 186,6,10 inches
