Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,15,15 inches
Row 3,8,10 inches
Row 4,13,15 inches
Row 5,7,10 inches
Row 6,6,10 inches
Row 7,11,15 inches
Row 8,13,15 inches
Row 9,6,10 inches
Row 10,7,10 inches
Row 11,14,15 inches
Row 12,5,5 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,15,15 inches
Row 16,6,10 inches
Row 17,7,10 inches
Row 18,15,15 inches
Row 19,5,5 inches
Row 20,15,15 inches
Row 21,9,10 inches
Row 22,7,10 inches
Row 23,10,10 inches
Row 24,15,15 inches
Row 25,6,10 inches
Row 26,15,15 inches
Row 27,7,10 inches
Row 28,6,10 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,7,10 inches
Row 32,9,10 inches
Row 33,15,15 inches
Row 34,9,10 inches
Row 35,13,15 inches
Row 36,14,15 inches
Row 37,15,15 inches
Row 38,11,15 inches
Row 39,14,15 inches
Row 40,10,10 inches
Row 41,15,15 inches
Row 42,8,10 inches
Row 43,5,5 inches
Row 44,5,5 inches
Row 45,9,10 inches
Row 46,5,5 inches
Row 47,13,15 inches
Row 48,15,15 inches
Row 49,11,15 inches
Row 50,7,10 inches
Row 51,15,15 inches
Row 52,15,15 inches
Row 53,10,10 inches
Row 54,5,5 inches
Row 55,11,15 inches
Row 56,7,10 inches
Row 57,14,15 inches
Row 58,15,15 inches
Row 59,6,10 inches
Row 60,13,15 inches
Row 61,14,15 inches
Row 62,8,10 inches
Row 63,8,10 inches
Row 64,9,10 inches
Row 65,11,15 inches
Row 66,10,10 inches
Row 67,7,10 inches
Row 68,10,10 inches
Row 69,7,10 inches
Row 70,15,15 inches
Row 71,9,10 inches
Row 72,7,10 inches
Row 73,13,15 inches
Row 74,13,15 inches
Row 75,15,15 inches
Row 76,13,15 inches
Row 77,10,10 inches
Row 78,15,15 inches
Row 79,7,10 inches
Row 80,5,5 inches
Row 81,9,10 inches
Row 82,9,10 inches
Row 83,12,15 inches
Row 84,9,10 inches
Row 85,7,10 inches
Row 86,10,10 inches
Row 87,8,10 inches
Row 88,5,5 inches
Row 89,10,10 inches
Row 90,12,15 inches
Row 91,14,15 inches
Row 92,7,10 inches
Row 93,13,15 inches
Row 94,14,15 inches
Row 95,12,15 inches
Row 96,11,15 inches
Row 97,10,10 inches
Row 98,15,15 inches
Row 99,14,15 inches
Row 100,15,15 inches
Row 101,13,15 inches
Row 102,10,10 inches
Row 103,6,10 inches
Row 104,11,15 inches
Row 105,9,10 inches
Row 106,13,15 inches
Row 107,12,15 inches
Row 108,5,5 inches
Row 109,10,10 inches
Row 110,9,10 inches
Row 111,14,15 inches
Row 112,10,10 inches
Row 113,15,15 inches
Row 114,6,10 inches
Row 115,8,10 inches
Row 116,7,10 inches
Row 117,11,15 inches
Row 118,7,10 inches
Row 119,13,15 inches
Row 120,15,15 inches
Row 121,9,10 inches
Row 122,15,15 inches
Row 123,11,15 inches
Row 124,14,15 inches
Row 125,14,15 inches
Row 126,14,15 inches
Row 127,13,15 inches
Row 128,13,15 inches
Row 129,5,5 inches
Row 130,8,10 inches
Row 131,6,10 inches
Row 132,7,10 inches
Row 133,10,10 inches
Row 134,9,10 inches
Row 135,13,15 inches
Row 136,8,10 inches
Row 137,11,15 inches
Row 138,10,10 inches
Row 139,8,10 inches
Row 140,12,15 inches
Row 141,7,10 inches
Row 142,11,15 inches
Row 143,9,10 inches
Row 144,15,15 inches
Row 145,8,10 inches
Row 146,14,15 inches
Row 147,5,5 inches
Row 148,9,10 inches
Row 149,8,10 inches
Row 150,11,15 inches
Row 151,7,10 inches
Row 152,9,10 inches
