Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,6,10 inches
Row 3,12,15 inches
Row 4,13,15 inches
Row 5,7,10 inches
Row 6,5,5 inches
Row 7,8,10 inches
Row 8,11,15 inches
Row 9,13,15 inches
Row 10,12,15 inches
Row 11,8,10 inches
Row 12,11,15 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,6,10 inches
Row 16,9,10 inches
Row 17,7,10 inches
Row 18,12,15 inches
Row 19,15,15 inches
Row 20,14,15 inches
Row 21,11,15 inches
Row 22,11,15 inches
Row 23,8,10 inches
Row 24,13,15 inches
Row 25,9,10 inches
Row 26,10,10 inches
Row 27,15,15 inches
Row 28,10,10 inches
Row 29,6,10 inches
Row 30,5,5 inches
Row 31,8,10 inches
Row 32,8,10 inches
Row 33,12,15 inches
Row 34,14,15 inches
Row 35,9,10 inches
Row 36,5,5 inches
Row 37,8,10 inches
Row 38,9,10 inches
Row 39,8,10 inches
Row 40,9,10 inches
Row 41,10,10 inches
Row 42,5,5 inches
Row 43,9,10 inches
Row 44,5,5 inches
Row 45,10,10 inches
Row 46,5,5 inches
Row 47,10,10 inches
Row 48,8,10 inches
Row 49,13,15 inches
Row 50,8,10 inches
Row 51,9,10 inches
Row 52,9,10 inches
Row 53,13,15 inches
Row 54,15,15 inches
Row 55,7,10 inches
Row 56,9,10 inches
Row 57,15,15 inches
Row 58,6,10 inches
Row 59,15,15 inches
Row 60,5,5 inches
Row 61,12,15 inches
Row 62,8,10 inches
Row 63,11,15 inches
Row 64,10,10 inches
Row 65,8,10 inches
Row 66,7,10 inches
Row 67,12,15 inches
Row 68,8,10 inches
Row 69,6,10 inches
Row 70,6,10 inches
Row 71,9,10 inches
Row 72,7,10 inches
Row 73,8,10 inches
Row 74,12,15 inches
Row 75,13,15 inches
Row 76,14,15 inches
Row 77,11,15 inches
Row 78,12,15 inches
Row 79,8,10 inches
Row 80,10,10 inches
Row 81,14,15 inches
Row 82,13,15 inches
Row 83,15,15 inches
Row 84,5,5 inches
Row 85,12,15 inches
Row 86,11,15 inches
Row 87,6,10 inches
Row 88,9,10 inches
Row 89,12,15 inches
Row 90,15,15 inches
Row 91,10,10 inches
Row 92,8,10 inches
Row 93,6,10 inches
Row 94,15,15 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,11,15 inches
Row 98,9,10 inches
Row 99,9,10 inches
Row 100,7,10 inches
Row 101,14,15 inches
Row 102,12,15 inches
Row 103,13,15 inches
Row 104,5,5 inches
Row 105,6,10 inches
Row 106,11,15 inches
Row 107,5,5 inches
Row 108,12,15 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,9,10 inches
Row 112,7,10 inches
Row 113,6,10 inches
Row 114,9,10 inches
Row 115,10,10 inches
Row 116,9,10 inches
Row 117,5,5 inches
Row 118,6,10 inches
Row 119,7,10 inches
Row 120,12,15 inches
Row 121,9,10 inches
Row 122,9,10 inches
Row 123,14,15 inches
