Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,12,15 inches
Row 3,5,5 inches
Row 4,5,5 inches
Row 5,14,15 inches
Row 6,12,15 inches
Row 7,8,10 inches
Row 8,6,10 inches
Row 9,11,15 inches
Row 10,9,10 inches
Row 11,9,10 inches
Row 12,12,15 inches
Row 13,11,15 inches
Row 14,8,10 inches
Row 15,5,5 inches
Row 16,10,10 inches
Row 17,8,10 inches
Row 18,10,10 inches
Row 19,9,10 inches
Row 20,6,10 inches
Row 21,12,15 inches
Row 22,15,15 inches
Row 23,8,10 inches
Row 24,8,10 inches
Row 25,9,10 inches
Row 26,15,15 inches
Row 27,9,10 inches
Row 28,14,15 inches
Row 29,12,15 inches
Row 30,5,5 inches
Row 31,8,10 inches
Row 32,6,10 inches
Row 33,10,10 inches
Row 34,8,10 inches
Row 35,9,10 inches
Row 36,14,15 inches
Row 37,8,10 inches
Row 38,5,5 inches
Row 39,15,15 inches
Row 40,8,10 inches
Row 41,14,15 inches
Row 42,8,10 inches
Row 43,12,15 inches
Row 44,11,15 inches
Row 45,6,10 inches
Row 46,11,15 inches
Row 47,13,15 inches
Row 48,8,10 inches
Row 49,8,10 inches
Row 50,14,15 inches
Row 51,10,10 inches
Row 52,10,10 inches
Row 53,11,15 inches
Row 54,8,10 inches
Row 55,14,15 inches
Row 56,6,10 inches
Row 57,7,10 inches
Row 58,12,15 inches
Row 59,12,15 inches
Row 60,15,15 inches
Row 61,5,5 inches
Row 62,10,10 inches
Row 63,15,15 inches
Row 64,14,15 inches
Row 65,5,5 inches
Row 66,10,10 inches
Row 67,13,15 inches
Row 68,12,15 inches
Row 69,15,15 inches
Row 70,10,10 inches
Row 71,5,5 inches
Row 72,8,10 inches
Row 73,10,10 inches
Row 74,14,15 inches
Row 75,6,10 inches
Row 76,10,10 inches
Row 77,13,15 inches
Row 78,6,10 inches
Row 79,15,15 inches
Row 80,10,10 inches
Row 81,7,10 inches
Row 82,6,10 inches
Row 83,10,10 inches
Row 84,13,15 inches
Row 85,8,10 inches
Row 86,12,15 inches
Row 87,15,15 inches
Row 88,9,10 inches
Row 89,12,15 inches
Row 90,5,5 inches
Row 91,8,10 inches
Row 92,11,15 inches
Row 93,15,15 inches
Row 94,13,15 inches
Row 95,5,5 inches
Row 96,10,10 inches
Row 97,7,10 inches
Row 98,9,10 inches
Row 99,13,15 inches
Row 100,12,15 inches
