Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,14,15 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,10,10 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,9,10 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,10,10 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,5,5 inches,15 inches
Row 18,7,10 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,14,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,11,15 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,8,10 inches,15 inches
Row 26,15,15 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,5,5 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,11,15 inches,15 inches
Row 36,9,10 inches,15 inches
Row 37,10,10 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,9,10 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,14,15 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,7,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,6,10 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,10,10 inches,15 inches
Row 75,13,15 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,15,15 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,15,15 inches,15 inches
Row 96,8,10 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,14,15 inches,15 inches
Row 103,8,10 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,9,10 inches,15 inches
Row 108,7,10 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,11,15 inches,15 inches
Row 118,15,15 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,7,10 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,13,15 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,12,15 inches,15 inches
Row 126,5,5 inches,15 inches
Row 127,5,5 inches,15 inches
Row 128,15,15 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,14,15 inches,15 inches
