Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,13,15 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,15,15 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,15,15 inches,15 inches
Row 12,9,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,10,10 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,12,15 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,10,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,7,10 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,5,5 inches,15 inches
Row 36,10,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,10,10 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,9,10 inches,15 inches
Row 48,15,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,7,10 inches,15 inches
Row 52,14,15 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,15,15 inches,15 inches
Row 57,8,10 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,11,15 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,12,15 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,15,15 inches,15 inches
Row 86,7,10 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,5,5 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,5,5 inches,15 inches
Row 103,9,10 inches,15 inches
