Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,12,15 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,5,5 inches,15 inches
Row 23,9,10 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,5,5 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,12,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,5,5 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,9,10 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,7,10 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,6,10 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,15,15 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,13,15 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,11,15 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,5,5 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,9,10 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,13,15 inches,15 inches
Row 91,8,10 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,14,15 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,12,15 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,7,10 inches,15 inches
