Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,6,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,14,15 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,10,10 inches,15 inches
Row 18,13,15 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,5,5 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,10,10 inches,15 inches
Row 25,7,10 inches,15 inches
Row 26,7,10 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,14,15 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,7,10 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,13,15 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,7,10 inches,15 inches
Row 51,7,10 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,12,15 inches,15 inches
Row 55,12,15 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,12,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,14,15 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,12,15 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,14,15 inches,15 inches
Row 73,7,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,8,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,8,10 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,14,15 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,15,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,15,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,14,15 inches,15 inches
Row 108,12,15 inches,15 inches
Row 109,11,15 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,7,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,12,15 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,12,15 inches,15 inches
Row 116,10,10 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,13,15 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,13,15 inches,15 inches
Row 121,8,10 inches,15 inches
Row 122,7,10 inches,15 inches
Row 123,12,15 inches,15 inches
