timestamp,tank_level
2024-07-28 08:06:49.887652,-3.611235009016064
2024-07-28 08:07:49.887652,1.6820051332646815
2024-07-28 08:08:49.887652,9.049612236486881
2024-07-28 08:09:49.887652,5.808046866758921
2024-07-28 08:10:49.887652,6.035102336462662
2024-07-28 08:11:49.887652,56.035102336462664
2024-07-28 08:12:49.887652,2.8800016956496406
2024-07-28 08:13:49.887652,9.231628569104954
2024-07-28 08:14:49.887652,-1.9707738754106794
2024-07-28 08:15:49.887652,2.5705486499266827
2024-07-28 08:16:49.887652,3.9071575161483585
2024-07-28 08:17:49.887652,12.007427832029071
2024-07-28 08:18:49.887652,12.589013564559753
2024-07-28 08:19:49.887652,12.247659177244435
2024-07-28 08:20:49.887652,12.623790347311568
2024-07-28 08:21:49.887652,7.9806864757623135
2024-07-28 08:22:49.887652,14.992426731411722
2024-07-28 08:23:49.887652,15.146716726562461
2024-07-28 08:24:49.887652,8.732496744831646
2024-07-28 08:25:49.887652,19.108218377157403
2024-07-28 08:26:49.887652,15.658442884625028
2024-07-28 08:27:49.887652,11.827715744916048
2024-07-28 08:28:49.887652,23.05652576737605
2024-07-28 08:29:49.887652,19.856010845666333
2024-07-28 08:30:49.887652,30.644706164113185
2024-07-28 08:31:49.887652,24.747111277256085
2024-07-28 08:32:49.887652,20.85215575653942
2024-07-28 08:33:49.887652,16.565462331597715
2024-07-28 08:34:49.887652,27.37861701698109
2024-07-28 08:35:49.887652,29.73144743573372
2024-07-28 08:36:49.887652,27.476090122764216
2024-07-28 08:37:49.887652,18.695689273759744
2024-07-28 08:38:49.887652,19.741584822178503
2024-07-28 08:39:49.887652,24.750171102949313
2024-07-28 08:40:49.887652,27.7924518604352
2024-07-28 08:41:49.887652,18.203961834522307
2024-07-28 08:42:49.887652,32.50363644799643
2024-07-28 08:43:49.887652,26.19381981072257
2024-07-28 08:44:49.887652,24.789231155160277
2024-07-28 08:45:49.887652,31.276439597062957
2024-07-28 08:46:49.887652,33.169226219364255
2024-07-28 08:47:49.887652,31.263143396598206
2024-07-28 08:48:49.887652,37.66480205034647
2024-07-28 08:49:49.887652,38.12637167268594
2024-07-28 08:50:49.887652,30.838288263373396
2024-07-28 08:51:49.887652,38.74276431645526
2024-07-28 08:52:49.887652,33.30532960878827
2024-07-28 08:53:49.887652,24.725465199160734
2024-07-28 08:54:49.887652,36.71621899840772
2024-07-28 08:55:49.887652,51.262545206157206
2024-07-28 08:56:49.887652,35.57766052294906
2024-07-28 08:57:49.887652,40.72168820157307
2024-07-28 08:58:49.887652,44.842181916489174
2024-07-28 08:59:49.887652,38.26105860401821
2024-07-28 09:00:49.887652,48.967886225261324
2024-07-28 09:01:49.887652,43.6618543753608
2024-07-28 09:02:49.887652,52.14329199856641
2024-07-28 09:03:49.887652,47.464979265339416
2024-07-28 09:04:49.887652,54.54276083342235
2024-07-28 09:05:49.887652,46.16219505986316
2024-07-28 09:06:49.887652,53.1809818744681
2024-07-28 09:07:49.887652,51.815999194122845
2024-07-28 09:08:49.887652,45.015750310370464
2024-07-28 09:09:49.887652,56.37261129932399
2024-07-28 09:10:49.887652,42.19689020067848
2024-07-28 09:11:49.887652,58.097450649455766
2024-07-28 09:12:49.887652,53.72915657398762
2024-07-28 09:13:49.887652,56.00793276722463
2024-07-28 09:14:49.887652,53.56002719350199
2024-07-28 09:15:49.887652,56.63234196223527
2024-07-28 09:16:49.887652,61.12677180358679
2024-07-28 09:17:49.887652,62.96481991262771
2024-07-28 09:18:49.887652,60.37395277322188
2024-07-28 09:19:49.887652,71.99491662092007
2024-07-28 09:20:49.887652,67.15897931171827
2024-07-28 09:21:49.887652,61.979814574599125
2024-07-28 09:22:49.887652,59.71242692162668
2024-07-28 09:23:49.887652,59.003180911312356
2024-07-28 09:24:49.887652,55.904691105986174
2024-07-28 09:25:49.887652,65.61689554796881
2024-07-28 09:26:49.887652,63.75006671012213
2024-07-28 09:27:49.887652,75.85285369100153
2024-07-28 09:28:49.887652,77.53356912071449
2024-07-28 09:29:49.887652,65.73802941462097
2024-07-28 09:30:49.887652,66.27384507500173
2024-07-28 09:31:49.887652,68.2584830915859
2024-07-28 09:32:49.887652,58.22180082876986
2024-07-28 09:33:49.887652,69.41312621913855
2024-07-28 09:34:49.887652,76.92180614453092
2024-07-28 09:35:49.887652,70.10818060026747
2024-07-28 09:36:49.887652,69.21959004945812
2024-07-28 09:37:49.887652,72.04320135175504
2024-07-28 09:38:49.887652,79.48755545500153
2024-07-28 09:39:49.887652,78.16020776439927
2024-07-28 09:40:49.887652,74.8419364988619
2024-07-28 09:41:49.887652,70.41622602733163
2024-07-28 09:42:49.887652,78.4637822461146
2024-07-28 09:43:49.887652,88.15431107258084
2024-07-28 09:44:49.887652,75.68792466347708
2024-07-28 09:45:49.887652,86.75448369445714
2024-07-28 09:46:49.887652,82.3308395201623
2024-07-28 09:47:49.887652,82.33040435755944
2024-07-28 09:48:49.887652,90.7026461661626
2024-07-28 09:49:49.887652,80.3488277007399
2024-07-28 09:50:49.887652,84.56818178871436
2024-07-28 09:51:49.887652,93.30387697184699
2024-07-28 09:52:49.887652,84.65362742634836
2024-07-28 09:53:49.887652,93.85921075556962
2024-07-28 09:54:49.887652,96.6636547633899
2024-07-28 09:55:49.887652,87.86994186262439
2024-07-28 09:56:49.887652,86.7319903099945
2024-07-28 09:57:49.887652,87.85082613679417
2024-07-28 09:58:49.887652,97.5121496962485
2024-07-28 09:59:49.887652,91.91485299358514
2024-07-28 10:00:49.887652,91.46368778993866
2024-07-28 10:01:49.887652,93.03676337011322
2024-07-28 10:02:49.887652,115.2549782545862
2024-07-28 10:03:49.887652,95.32162340401938
2024-07-28 10:04:49.887652,93.34077491343163
2024-07-28 10:05:49.887652,103.83118842986977
2024-07-28 10:06:49.887652,102.76820429217685
