Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,9,10 inches
Row 3,12,15 inches
Row 4,12,15 inches
Row 5,8,10 inches
Row 6,11,15 inches
Row 7,11,15 inches
Row 8,11,15 inches
Row 9,10,10 inches
Row 10,5,5 inches
Row 11,15,15 inches
Row 12,13,15 inches
Row 13,6,10 inches
Row 14,5,5 inches
Row 15,14,15 inches
Row 16,11,15 inches
Row 17,8,10 inches
Row 18,10,10 inches
Row 19,15,15 inches
Row 20,6,10 inches
Row 21,12,15 inches
Row 22,7,10 inches
Row 23,9,10 inches
Row 24,5,5 inches
Row 25,13,15 inches
Row 26,5,5 inches
Row 27,11,15 inches
Row 28,6,10 inches
Row 29,10,10 inches
Row 30,11,15 inches
Row 31,5,5 inches
Row 32,11,15 inches
Row 33,6,10 inches
Row 34,10,10 inches
Row 35,12,15 inches
Row 36,9,10 inches
Row 37,5,5 inches
Row 38,10,10 inches
Row 39,8,10 inches
Row 40,14,15 inches
Row 41,11,15 inches
Row 42,8,10 inches
Row 43,11,15 inches
Row 44,14,15 inches
Row 45,9,10 inches
Row 46,9,10 inches
Row 47,7,10 inches
Row 48,7,10 inches
Row 49,8,10 inches
Row 50,8,10 inches
Row 51,8,10 inches
Row 52,5,5 inches
Row 53,8,10 inches
Row 54,5,5 inches
Row 55,14,15 inches
Row 56,13,15 inches
Row 57,10,10 inches
Row 58,6,10 inches
Row 59,11,15 inches
Row 60,10,10 inches
Row 61,12,15 inches
Row 62,11,15 inches
Row 63,6,10 inches
Row 64,14,15 inches
Row 65,15,15 inches
Row 66,5,5 inches
Row 67,12,15 inches
Row 68,15,15 inches
Row 69,6,10 inches
Row 70,5,5 inches
Row 71,7,10 inches
Row 72,12,15 inches
Row 73,6,10 inches
Row 74,7,10 inches
Row 75,12,15 inches
Row 76,11,15 inches
Row 77,10,10 inches
Row 78,7,10 inches
Row 79,15,15 inches
Row 80,13,15 inches
Row 81,5,5 inches
Row 82,12,15 inches
Row 83,15,15 inches
Row 84,9,10 inches
Row 85,13,15 inches
Row 86,8,10 inches
Row 87,15,15 inches
Row 88,8,10 inches
Row 89,13,15 inches
Row 90,9,10 inches
Row 91,7,10 inches
Row 92,13,15 inches
Row 93,13,15 inches
Row 94,9,10 inches
Row 95,13,15 inches
Row 96,8,10 inches
Row 97,11,15 inches
Row 98,7,10 inches
Row 99,6,10 inches
Row 100,8,10 inches
Row 101,8,10 inches
Row 102,9,10 inches
Row 103,6,10 inches
Row 104,13,15 inches
Row 105,13,15 inches
Row 106,15,15 inches
Row 107,6,10 inches
Row 108,5,5 inches
Row 109,15,15 inches
Row 110,6,10 inches
Row 111,9,10 inches
Row 112,15,15 inches
Row 113,12,15 inches
Row 114,9,10 inches
Row 115,11,15 inches
Row 116,6,10 inches
Row 117,5,5 inches
Row 118,5,5 inches
Row 119,5,5 inches
Row 120,11,15 inches
Row 121,13,15 inches
Row 122,9,10 inches
Row 123,7,10 inches
Row 124,7,10 inches
Row 125,6,10 inches
Row 126,10,10 inches
Row 127,8,10 inches
Row 128,7,10 inches
Row 129,14,15 inches
Row 130,7,10 inches
Row 131,11,15 inches
Row 132,11,15 inches
Row 133,11,15 inches
Row 134,7,10 inches
Row 135,8,10 inches
Row 136,11,15 inches
Row 137,15,15 inches
Row 138,5,5 inches
Row 139,10,10 inches
Row 140,9,10 inches
Row 141,11,15 inches
Row 142,10,10 inches
Row 143,11,15 inches
Row 144,5,5 inches
Row 145,7,10 inches
Row 146,10,10 inches
Row 147,11,15 inches
