Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,13,15 inches
Row 3,7,10 inches
Row 4,7,10 inches
Row 5,8,10 inches
Row 6,14,15 inches
Row 7,14,15 inches
Row 8,7,10 inches
Row 9,5,5 inches
Row 10,13,15 inches
Row 11,15,15 inches
Row 12,10,10 inches
Row 13,15,15 inches
Row 14,6,10 inches
Row 15,7,10 inches
Row 16,8,10 inches
Row 17,15,15 inches
Row 18,11,15 inches
Row 19,11,15 inches
Row 20,8,10 inches
Row 21,5,5 inches
Row 22,10,10 inches
Row 23,6,10 inches
Row 24,6,10 inches
Row 25,9,10 inches
Row 26,5,5 inches
Row 27,10,10 inches
Row 28,5,5 inches
Row 29,11,15 inches
Row 30,5,5 inches
Row 31,10,10 inches
Row 32,9,10 inches
Row 33,12,15 inches
Row 34,14,15 inches
Row 35,7,10 inches
Row 36,5,5 inches
Row 37,7,10 inches
Row 38,15,15 inches
Row 39,5,5 inches
Row 40,15,15 inches
Row 41,9,10 inches
Row 42,8,10 inches
Row 43,12,15 inches
Row 44,6,10 inches
Row 45,6,10 inches
Row 46,7,10 inches
Row 47,13,15 inches
Row 48,7,10 inches
Row 49,12,15 inches
Row 50,8,10 inches
Row 51,14,15 inches
Row 52,7,10 inches
Row 53,11,15 inches
Row 54,14,15 inches
Row 55,7,10 inches
Row 56,6,10 inches
Row 57,12,15 inches
Row 58,13,15 inches
Row 59,7,10 inches
Row 60,6,10 inches
Row 61,12,15 inches
Row 62,6,10 inches
Row 63,9,10 inches
Row 64,5,5 inches
Row 65,8,10 inches
Row 66,14,15 inches
Row 67,6,10 inches
Row 68,6,10 inches
Row 69,13,15 inches
Row 70,6,10 inches
Row 71,6,10 inches
Row 72,13,15 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,14,15 inches
Row 76,15,15 inches
Row 77,5,5 inches
Row 78,10,10 inches
Row 79,5,5 inches
Row 80,6,10 inches
Row 81,6,10 inches
Row 82,9,10 inches
Row 83,10,10 inches
Row 84,14,15 inches
Row 85,6,10 inches
Row 86,11,15 inches
Row 87,12,15 inches
Row 88,15,15 inches
Row 89,9,10 inches
Row 90,12,15 inches
Row 91,9,10 inches
Row 92,12,15 inches
Row 93,15,15 inches
Row 94,11,15 inches
Row 95,13,15 inches
Row 96,12,15 inches
Row 97,14,15 inches
Row 98,12,15 inches
Row 99,5,5 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,12,15 inches
Row 103,6,10 inches
Row 104,9,10 inches
Row 105,9,10 inches
Row 106,10,10 inches
Row 107,6,10 inches
Row 108,7,10 inches
Row 109,6,10 inches
Row 110,13,15 inches
Row 111,13,15 inches
Row 112,10,10 inches
Row 113,10,10 inches
Row 114,9,10 inches
Row 115,11,15 inches
Row 116,15,15 inches
Row 117,14,15 inches
Row 118,8,10 inches
Row 119,7,10 inches
Row 120,11,15 inches
Row 121,12,15 inches
Row 122,6,10 inches
Row 123,12,15 inches
Row 124,15,15 inches
Row 125,5,5 inches
Row 126,5,5 inches
Row 127,11,15 inches
Row 128,8,10 inches
Row 129,15,15 inches
Row 130,11,15 inches
Row 131,5,5 inches
Row 132,10,10 inches
Row 133,14,15 inches
Row 134,8,10 inches
Row 135,15,15 inches
Row 136,5,5 inches
Row 137,10,10 inches
Row 138,7,10 inches
Row 139,7,10 inches
Row 140,8,10 inches
Row 141,14,15 inches
Row 142,7,10 inches
Row 143,12,15 inches
Row 144,15,15 inches
Row 145,14,15 inches
Row 146,10,10 inches
Row 147,5,5 inches
Row 148,8,10 inches
Row 149,10,10 inches
Row 150,12,15 inches
Row 151,14,15 inches
Row 152,10,10 inches
Row 153,10,10 inches
Row 154,13,15 inches
Row 155,8,10 inches
Row 156,9,10 inches
Row 157,12,15 inches
Row 158,11,15 inches
Row 159,12,15 inches
Row 160,6,10 inches
Row 161,5,5 inches
Row 162,12,15 inches
Row 163,12,15 inches
Row 164,6,10 inches
Row 165,10,10 inches
Row 166,8,10 inches
Row 167,9,10 inches
Row 168,14,15 inches
Row 169,5,5 inches
Row 170,12,15 inches
Row 171,12,15 inches
Row 172,9,10 inches
Row 173,15,15 inches
Row 174,5,5 inches
Row 175,5,5 inches
Row 176,8,10 inches
Row 177,5,5 inches
Row 178,11,15 inches
Row 179,6,10 inches
Row 180,12,15 inches
Row 181,5,5 inches
Row 182,7,10 inches
Row 183,6,10 inches
Row 184,9,10 inches
Row 185,15,15 inches
Row 186,12,15 inches
Row 187,13,15 inches
Row 188,9,10 inches
Row 189,9,10 inches
Row 190,7,10 inches
Row 191,5,5 inches
Row 192,15,15 inches
Row 193,11,15 inches
Row 194,6,10 inches
Row 195,6,10 inches
Row 196,13,15 inches
