Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,14,15 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,7,10 inches,15 inches
Row 9,10,10 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,9,10 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,5,5 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,6,10 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,11,15 inches,15 inches
Row 27,15,15 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,12,15 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,15,15 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,8,10 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,12,15 inches,15 inches
Row 43,8,10 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,14,15 inches,15 inches
Row 50,9,10 inches,15 inches
Row 51,9,10 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,8,10 inches,15 inches
Row 60,9,10 inches,15 inches
Row 61,15,15 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,14,15 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,10,10 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,9,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,10,10 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,15,15 inches,15 inches
Row 93,6,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,13,15 inches,15 inches
Row 100,13,15 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,14,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,9,10 inches,15 inches
Row 106,6,10 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,11,15 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,11,15 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,9,10 inches,15 inches
