Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,8,10 inches
Row 3,13,15 inches
Row 4,6,10 inches
Row 5,5,5 inches
Row 6,12,15 inches
Row 7,10,10 inches
Row 8,11,15 inches
Row 9,8,10 inches
Row 10,11,15 inches
Row 11,5,5 inches
Row 12,9,10 inches
Row 13,11,15 inches
Row 14,14,15 inches
Row 15,7,10 inches
Row 16,6,10 inches
Row 17,7,10 inches
Row 18,9,10 inches
Row 19,8,10 inches
Row 20,8,10 inches
Row 21,10,10 inches
Row 22,9,10 inches
Row 23,13,15 inches
Row 24,14,15 inches
Row 25,6,10 inches
Row 26,14,15 inches
Row 27,13,15 inches
Row 28,15,15 inches
Row 29,14,15 inches
Row 30,14,15 inches
Row 31,9,10 inches
Row 32,15,15 inches
Row 33,5,5 inches
Row 34,14,15 inches
Row 35,14,15 inches
Row 36,15,15 inches
Row 37,12,15 inches
Row 38,13,15 inches
Row 39,15,15 inches
Row 40,12,15 inches
Row 41,11,15 inches
Row 42,12,15 inches
Row 43,8,10 inches
Row 44,10,10 inches
Row 45,15,15 inches
Row 46,9,10 inches
Row 47,12,15 inches
Row 48,11,15 inches
Row 49,15,15 inches
Row 50,8,10 inches
Row 51,13,15 inches
Row 52,13,15 inches
Row 53,12,15 inches
Row 54,15,15 inches
Row 55,14,15 inches
Row 56,5,5 inches
Row 57,14,15 inches
Row 58,8,10 inches
Row 59,8,10 inches
Row 60,14,15 inches
Row 61,9,10 inches
Row 62,5,5 inches
Row 63,8,10 inches
Row 64,8,10 inches
Row 65,10,10 inches
Row 66,7,10 inches
Row 67,10,10 inches
Row 68,12,15 inches
Row 69,13,15 inches
Row 70,6,10 inches
Row 71,12,15 inches
Row 72,9,10 inches
Row 73,7,10 inches
Row 74,11,15 inches
Row 75,13,15 inches
Row 76,8,10 inches
Row 77,11,15 inches
Row 78,7,10 inches
Row 79,10,10 inches
Row 80,5,5 inches
Row 81,7,10 inches
Row 82,13,15 inches
Row 83,8,10 inches
Row 84,13,15 inches
Row 85,12,15 inches
Row 86,6,10 inches
Row 87,10,10 inches
Row 88,11,15 inches
Row 89,12,15 inches
Row 90,10,10 inches
Row 91,12,15 inches
Row 92,15,15 inches
Row 93,12,15 inches
Row 94,14,15 inches
Row 95,14,15 inches
Row 96,6,10 inches
Row 97,8,10 inches
Row 98,7,10 inches
Row 99,12,15 inches
Row 100,12,15 inches
Row 101,13,15 inches
Row 102,12,15 inches
Row 103,10,10 inches
Row 104,12,15 inches
Row 105,12,15 inches
Row 106,14,15 inches
Row 107,15,15 inches
Row 108,12,15 inches
Row 109,7,10 inches
Row 110,8,10 inches
Row 111,9,10 inches
Row 112,14,15 inches
Row 113,6,10 inches
Row 114,11,15 inches
Row 115,14,15 inches
Row 116,15,15 inches
Row 117,14,15 inches
Row 118,7,10 inches
Row 119,15,15 inches
Row 120,7,10 inches
Row 121,7,10 inches
Row 122,8,10 inches
Row 123,5,5 inches
