Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,5,5 inches
Row 3,14,15 inches
Row 4,10,10 inches
Row 5,12,15 inches
Row 6,15,15 inches
Row 7,11,15 inches
Row 8,11,15 inches
Row 9,15,15 inches
Row 10,5,5 inches
Row 11,15,15 inches
Row 12,10,10 inches
Row 13,8,10 inches
Row 14,13,15 inches
Row 15,12,15 inches
Row 16,6,10 inches
Row 17,5,5 inches
Row 18,8,10 inches
Row 19,12,15 inches
Row 20,8,10 inches
Row 21,10,10 inches
Row 22,13,15 inches
Row 23,9,10 inches
Row 24,6,10 inches
Row 25,10,10 inches
Row 26,13,15 inches
Row 27,10,10 inches
Row 28,15,15 inches
Row 29,10,10 inches
Row 30,14,15 inches
Row 31,9,10 inches
Row 32,5,5 inches
Row 33,10,10 inches
Row 34,14,15 inches
Row 35,5,5 inches
Row 36,8,10 inches
Row 37,12,15 inches
Row 38,11,15 inches
Row 39,10,10 inches
Row 40,12,15 inches
Row 41,13,15 inches
Row 42,13,15 inches
Row 43,13,15 inches
Row 44,10,10 inches
Row 45,7,10 inches
Row 46,13,15 inches
Row 47,12,15 inches
Row 48,14,15 inches
Row 49,13,15 inches
Row 50,15,15 inches
Row 51,8,10 inches
Row 52,7,10 inches
Row 53,8,10 inches
Row 54,7,10 inches
Row 55,9,10 inches
Row 56,15,15 inches
Row 57,6,10 inches
Row 58,14,15 inches
Row 59,11,15 inches
Row 60,11,15 inches
Row 61,10,10 inches
Row 62,15,15 inches
Row 63,14,15 inches
Row 64,11,15 inches
Row 65,5,5 inches
Row 66,9,10 inches
Row 67,10,10 inches
Row 68,15,15 inches
Row 69,12,15 inches
Row 70,12,15 inches
Row 71,6,10 inches
Row 72,7,10 inches
Row 73,15,15 inches
Row 74,6,10 inches
Row 75,10,10 inches
Row 76,7,10 inches
Row 77,6,10 inches
Row 78,14,15 inches
Row 79,7,10 inches
Row 80,8,10 inches
Row 81,6,10 inches
Row 82,10,10 inches
Row 83,12,15 inches
Row 84,6,10 inches
Row 85,13,15 inches
Row 86,6,10 inches
Row 87,11,15 inches
Row 88,9,10 inches
Row 89,9,10 inches
Row 90,9,10 inches
Row 91,12,15 inches
Row 92,8,10 inches
Row 93,6,10 inches
Row 94,13,15 inches
Row 95,6,10 inches
Row 96,11,15 inches
Row 97,5,5 inches
Row 98,10,10 inches
Row 99,7,10 inches
Row 100,11,15 inches
Row 101,15,15 inches
Row 102,9,10 inches
Row 103,10,10 inches
Row 104,13,15 inches
Row 105,15,15 inches
Row 106,9,10 inches
Row 107,15,15 inches
Row 108,12,15 inches
Row 109,10,10 inches
Row 110,13,15 inches
Row 111,11,15 inches
Row 112,15,15 inches
Row 113,14,15 inches
Row 114,11,15 inches
Row 115,12,15 inches
Row 116,6,10 inches
Row 117,7,10 inches
Row 118,12,15 inches
Row 119,6,10 inches
Row 120,9,10 inches
Row 121,14,15 inches
Row 122,11,15 inches
Row 123,11,15 inches
Row 124,5,5 inches
Row 125,10,10 inches
Row 126,14,15 inches
Row 127,14,15 inches
Row 128,13,15 inches
Row 129,15,15 inches
Row 130,11,15 inches
Row 131,5,5 inches
Row 132,9,10 inches
Row 133,5,5 inches
Row 134,8,10 inches
Row 135,5,5 inches
Row 136,15,15 inches
Row 137,6,10 inches
Row 138,15,15 inches
Row 139,13,15 inches
Row 140,9,10 inches
Row 141,9,10 inches
Row 142,8,10 inches
Row 143,6,10 inches
Row 144,8,10 inches
Row 145,11,15 inches
Row 146,9,10 inches
Row 147,9,10 inches
Row 148,11,15 inches
Row 149,9,10 inches
Row 150,13,15 inches
Row 151,7,10 inches
Row 152,10,10 inches
Row 153,7,10 inches
Row 154,13,15 inches
Row 155,14,15 inches
Row 156,8,10 inches
Row 157,15,15 inches
Row 158,11,15 inches
Row 159,11,15 inches
Row 160,12,15 inches
Row 161,13,15 inches
