Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,12,15 inches
Row 3,12,15 inches
Row 4,12,15 inches
Row 5,9,10 inches
Row 6,13,15 inches
Row 7,7,10 inches
Row 8,5,5 inches
Row 9,9,10 inches
Row 10,11,15 inches
Row 11,15,15 inches
Row 12,15,15 inches
Row 13,11,15 inches
Row 14,8,10 inches
Row 15,11,15 inches
Row 16,13,15 inches
Row 17,14,15 inches
Row 18,11,15 inches
Row 19,9,10 inches
Row 20,10,10 inches
Row 21,13,15 inches
Row 22,6,10 inches
Row 23,5,5 inches
Row 24,7,10 inches
Row 25,7,10 inches
Row 26,7,10 inches
Row 27,5,5 inches
Row 28,15,15 inches
Row 29,15,15 inches
Row 30,5,5 inches
Row 31,9,10 inches
Row 32,10,10 inches
Row 33,10,10 inches
Row 34,14,15 inches
Row 35,8,10 inches
Row 36,13,15 inches
Row 37,5,5 inches
Row 38,8,10 inches
Row 39,9,10 inches
Row 40,12,15 inches
Row 41,11,15 inches
Row 42,13,15 inches
Row 43,8,10 inches
Row 44,14,15 inches
Row 45,9,10 inches
Row 46,10,10 inches
Row 47,12,15 inches
Row 48,15,15 inches
Row 49,6,10 inches
Row 50,14,15 inches
Row 51,11,15 inches
Row 52,9,10 inches
Row 53,11,15 inches
Row 54,14,15 inches
Row 55,12,15 inches
Row 56,5,5 inches
Row 57,6,10 inches
Row 58,12,15 inches
Row 59,8,10 inches
Row 60,10,10 inches
Row 61,15,15 inches
Row 62,7,10 inches
Row 63,9,10 inches
Row 64,15,15 inches
Row 65,5,5 inches
Row 66,8,10 inches
Row 67,11,15 inches
Row 68,5,5 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,6,10 inches
Row 72,8,10 inches
Row 73,6,10 inches
Row 74,7,10 inches
Row 75,13,15 inches
Row 76,6,10 inches
Row 77,8,10 inches
Row 78,7,10 inches
Row 79,9,10 inches
Row 80,15,15 inches
Row 81,8,10 inches
Row 82,10,10 inches
Row 83,10,10 inches
Row 84,14,15 inches
Row 85,10,10 inches
Row 86,5,5 inches
Row 87,15,15 inches
Row 88,5,5 inches
Row 89,10,10 inches
Row 90,15,15 inches
Row 91,7,10 inches
Row 92,11,15 inches
Row 93,7,10 inches
Row 94,11,15 inches
Row 95,15,15 inches
Row 96,14,15 inches
Row 97,13,15 inches
Row 98,13,15 inches
Row 99,5,5 inches
Row 100,6,10 inches
Row 101,6,10 inches
Row 102,13,15 inches
Row 103,13,15 inches
Row 104,7,10 inches
Row 105,8,10 inches
Row 106,10,10 inches
