Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,7,10 inches
Row 3,8,10 inches
Row 4,8,10 inches
Row 5,7,10 inches
Row 6,10,10 inches
Row 7,7,10 inches
Row 8,11,15 inches
Row 9,7,10 inches
Row 10,13,15 inches
Row 11,8,10 inches
Row 12,15,15 inches
Row 13,14,15 inches
Row 14,10,10 inches
Row 15,5,5 inches
Row 16,14,15 inches
Row 17,6,10 inches
Row 18,5,5 inches
Row 19,7,10 inches
Row 20,8,10 inches
Row 21,6,10 inches
Row 22,9,10 inches
Row 23,10,10 inches
Row 24,9,10 inches
Row 25,14,15 inches
Row 26,12,15 inches
Row 27,14,15 inches
Row 28,8,10 inches
Row 29,10,10 inches
Row 30,8,10 inches
Row 31,13,15 inches
Row 32,11,15 inches
Row 33,8,10 inches
Row 34,14,15 inches
Row 35,7,10 inches
Row 36,14,15 inches
Row 37,14,15 inches
Row 38,5,5 inches
Row 39,11,15 inches
Row 40,11,15 inches
Row 41,6,10 inches
Row 42,15,15 inches
Row 43,11,15 inches
Row 44,8,10 inches
Row 45,8,10 inches
Row 46,6,10 inches
Row 47,10,10 inches
Row 48,14,15 inches
Row 49,5,5 inches
Row 50,7,10 inches
Row 51,10,10 inches
Row 52,15,15 inches
Row 53,14,15 inches
Row 54,15,15 inches
Row 55,10,10 inches
Row 56,15,15 inches
Row 57,5,5 inches
Row 58,11,15 inches
Row 59,15,15 inches
Row 60,7,10 inches
Row 61,5,5 inches
Row 62,5,5 inches
Row 63,14,15 inches
Row 64,7,10 inches
Row 65,10,10 inches
Row 66,12,15 inches
Row 67,10,10 inches
Row 68,10,10 inches
Row 69,6,10 inches
Row 70,14,15 inches
Row 71,12,15 inches
Row 72,8,10 inches
Row 73,12,15 inches
Row 74,11,15 inches
Row 75,8,10 inches
Row 76,14,15 inches
Row 77,13,15 inches
Row 78,5,5 inches
Row 79,14,15 inches
Row 80,7,10 inches
Row 81,13,15 inches
Row 82,5,5 inches
Row 83,5,5 inches
Row 84,11,15 inches
Row 85,12,15 inches
Row 86,10,10 inches
Row 87,12,15 inches
Row 88,12,15 inches
Row 89,5,5 inches
Row 90,11,15 inches
Row 91,12,15 inches
Row 92,10,10 inches
Row 93,8,10 inches
Row 94,11,15 inches
Row 95,5,5 inches
Row 96,8,10 inches
Row 97,13,15 inches
Row 98,13,15 inches
Row 99,13,15 inches
Row 100,5,5 inches
Row 101,7,10 inches
Row 102,14,15 inches
Row 103,8,10 inches
Row 104,6,10 inches
Row 105,5,5 inches
Row 106,8,10 inches
