Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,14,15 inches
Row 3,7,10 inches
Row 4,10,10 inches
Row 5,9,10 inches
Row 6,5,5 inches
Row 7,10,10 inches
Row 8,13,15 inches
Row 9,8,10 inches
Row 10,14,15 inches
Row 11,9,10 inches
Row 12,10,10 inches
Row 13,6,10 inches
Row 14,11,15 inches
Row 15,11,15 inches
Row 16,7,10 inches
Row 17,15,15 inches
Row 18,11,15 inches
Row 19,8,10 inches
Row 20,8,10 inches
Row 21,13,15 inches
Row 22,7,10 inches
Row 23,10,10 inches
Row 24,9,10 inches
Row 25,10,10 inches
Row 26,9,10 inches
Row 27,14,15 inches
Row 28,12,15 inches
Row 29,10,10 inches
Row 30,14,15 inches
Row 31,13,15 inches
Row 32,8,10 inches
Row 33,9,10 inches
Row 34,15,15 inches
Row 35,15,15 inches
Row 36,13,15 inches
Row 37,11,15 inches
Row 38,12,15 inches
Row 39,12,15 inches
Row 40,13,15 inches
Row 41,10,10 inches
Row 42,12,15 inches
Row 43,6,10 inches
Row 44,15,15 inches
Row 45,7,10 inches
Row 46,5,5 inches
Row 47,12,15 inches
Row 48,12,15 inches
Row 49,9,10 inches
Row 50,7,10 inches
Row 51,12,15 inches
Row 52,5,5 inches
Row 53,13,15 inches
Row 54,7,10 inches
Row 55,5,5 inches
Row 56,11,15 inches
Row 57,14,15 inches
Row 58,10,10 inches
Row 59,15,15 inches
Row 60,9,10 inches
Row 61,10,10 inches
Row 62,14,15 inches
Row 63,14,15 inches
Row 64,7,10 inches
Row 65,7,10 inches
Row 66,11,15 inches
Row 67,12,15 inches
Row 68,13,15 inches
Row 69,9,10 inches
Row 70,6,10 inches
Row 71,15,15 inches
Row 72,11,15 inches
Row 73,11,15 inches
Row 74,15,15 inches
Row 75,9,10 inches
Row 76,11,15 inches
Row 77,5,5 inches
Row 78,15,15 inches
Row 79,8,10 inches
Row 80,7,10 inches
Row 81,12,15 inches
Row 82,15,15 inches
Row 83,13,15 inches
Row 84,5,5 inches
Row 85,7,10 inches
Row 86,11,15 inches
Row 87,13,15 inches
Row 88,15,15 inches
Row 89,6,10 inches
Row 90,12,15 inches
Row 91,15,15 inches
Row 92,12,15 inches
Row 93,11,15 inches
Row 94,15,15 inches
Row 95,14,15 inches
Row 96,6,10 inches
Row 97,5,5 inches
Row 98,14,15 inches
Row 99,8,10 inches
Row 100,9,10 inches
Row 101,10,10 inches
Row 102,9,10 inches
Row 103,7,10 inches
Row 104,7,10 inches
Row 105,12,15 inches
Row 106,9,10 inches
Row 107,8,10 inches
Row 108,10,10 inches
Row 109,14,15 inches
Row 110,7,10 inches
Row 111,12,15 inches
Row 112,11,15 inches
Row 113,12,15 inches
Row 114,8,10 inches
Row 115,6,10 inches
Row 116,13,15 inches
Row 117,13,15 inches
Row 118,8,10 inches
Row 119,5,5 inches
Row 120,6,10 inches
Row 121,15,15 inches
