Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,8,10 inches
Row 3,8,10 inches
Row 4,6,10 inches
Row 5,8,10 inches
Row 6,6,10 inches
Row 7,8,10 inches
Row 8,10,10 inches
Row 9,12,15 inches
Row 10,9,10 inches
Row 11,10,10 inches
Row 12,6,10 inches
Row 13,7,10 inches
Row 14,9,10 inches
Row 15,15,15 inches
Row 16,11,15 inches
Row 17,13,15 inches
Row 18,8,10 inches
Row 19,7,10 inches
Row 20,13,15 inches
Row 21,5,5 inches
Row 22,7,10 inches
Row 23,8,10 inches
Row 24,10,10 inches
Row 25,9,10 inches
Row 26,13,15 inches
Row 27,9,10 inches
Row 28,15,15 inches
Row 29,15,15 inches
Row 30,8,10 inches
Row 31,6,10 inches
Row 32,5,5 inches
Row 33,10,10 inches
Row 34,9,10 inches
Row 35,12,15 inches
Row 36,11,15 inches
Row 37,7,10 inches
Row 38,6,10 inches
Row 39,11,15 inches
Row 40,15,15 inches
Row 41,6,10 inches
Row 42,8,10 inches
Row 43,6,10 inches
Row 44,10,10 inches
Row 45,12,15 inches
Row 46,8,10 inches
Row 47,5,5 inches
Row 48,9,10 inches
Row 49,6,10 inches
Row 50,13,15 inches
Row 51,8,10 inches
Row 52,15,15 inches
Row 53,13,15 inches
Row 54,11,15 inches
Row 55,12,15 inches
Row 56,12,15 inches
Row 57,13,15 inches
Row 58,14,15 inches
Row 59,15,15 inches
Row 60,13,15 inches
Row 61,15,15 inches
Row 62,10,10 inches
Row 63,13,15 inches
Row 64,7,10 inches
Row 65,13,15 inches
Row 66,10,10 inches
Row 67,13,15 inches
Row 68,11,15 inches
Row 69,11,15 inches
Row 70,11,15 inches
Row 71,7,10 inches
Row 72,5,5 inches
Row 73,14,15 inches
Row 74,6,10 inches
Row 75,13,15 inches
Row 76,7,10 inches
Row 77,8,10 inches
Row 78,13,15 inches
Row 79,12,15 inches
Row 80,5,5 inches
Row 81,6,10 inches
Row 82,15,15 inches
Row 83,14,15 inches
Row 84,12,15 inches
Row 85,8,10 inches
Row 86,12,15 inches
Row 87,13,15 inches
Row 88,7,10 inches
Row 89,5,5 inches
Row 90,8,10 inches
Row 91,7,10 inches
Row 92,9,10 inches
Row 93,12,15 inches
Row 94,11,15 inches
Row 95,6,10 inches
Row 96,13,15 inches
Row 97,13,15 inches
Row 98,6,10 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,14,15 inches
Row 102,7,10 inches
Row 103,8,10 inches
Row 104,15,15 inches
Row 105,9,10 inches
Row 106,8,10 inches
Row 107,14,15 inches
Row 108,10,10 inches
Row 109,11,15 inches
