Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,9,10 inches
Row 3,15,15 inches
Row 4,7,10 inches
Row 5,15,15 inches
Row 6,10,10 inches
Row 7,7,10 inches
Row 8,5,5 inches
Row 9,14,15 inches
Row 10,11,15 inches
Row 11,10,10 inches
Row 12,6,10 inches
Row 13,14,15 inches
Row 14,9,10 inches
Row 15,13,15 inches
Row 16,8,10 inches
Row 17,12,15 inches
Row 18,15,15 inches
Row 19,15,15 inches
Row 20,5,5 inches
Row 21,15,15 inches
Row 22,10,10 inches
Row 23,8,10 inches
Row 24,6,10 inches
Row 25,8,10 inches
Row 26,14,15 inches
Row 27,15,15 inches
Row 28,13,15 inches
Row 29,9,10 inches
Row 30,7,10 inches
Row 31,9,10 inches
Row 32,10,10 inches
Row 33,9,10 inches
Row 34,8,10 inches
Row 35,8,10 inches
Row 36,7,10 inches
Row 37,13,15 inches
Row 38,14,15 inches
Row 39,8,10 inches
Row 40,6,10 inches
Row 41,8,10 inches
Row 42,6,10 inches
Row 43,14,15 inches
Row 44,10,10 inches
Row 45,14,15 inches
Row 46,8,10 inches
Row 47,11,15 inches
Row 48,15,15 inches
Row 49,9,10 inches
Row 50,5,5 inches
Row 51,15,15 inches
Row 52,8,10 inches
Row 53,11,15 inches
Row 54,12,15 inches
Row 55,10,10 inches
Row 56,5,5 inches
Row 57,6,10 inches
Row 58,15,15 inches
Row 59,6,10 inches
Row 60,5,5 inches
Row 61,5,5 inches
Row 62,15,15 inches
Row 63,11,15 inches
Row 64,5,5 inches
Row 65,8,10 inches
Row 66,14,15 inches
Row 67,5,5 inches
Row 68,6,10 inches
Row 69,12,15 inches
Row 70,14,15 inches
Row 71,5,5 inches
Row 72,10,10 inches
Row 73,5,5 inches
Row 74,8,10 inches
Row 75,13,15 inches
Row 76,7,10 inches
Row 77,10,10 inches
Row 78,15,15 inches
Row 79,8,10 inches
Row 80,10,10 inches
Row 81,7,10 inches
Row 82,11,15 inches
Row 83,6,10 inches
Row 84,8,10 inches
Row 85,5,5 inches
Row 86,5,5 inches
Row 87,9,10 inches
Row 88,15,15 inches
Row 89,11,15 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,7,10 inches
Row 93,8,10 inches
Row 94,14,15 inches
Row 95,8,10 inches
Row 96,15,15 inches
Row 97,12,15 inches
Row 98,14,15 inches
Row 99,14,15 inches
Row 100,14,15 inches
Row 101,8,10 inches
Row 102,14,15 inches
Row 103,7,10 inches
Row 104,11,15 inches
