Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,6,10 inches
Row 3,12,15 inches
Row 4,8,10 inches
Row 5,10,10 inches
Row 6,9,10 inches
Row 7,11,15 inches
Row 8,12,15 inches
Row 9,11,15 inches
Row 10,7,10 inches
Row 11,15,15 inches
Row 12,12,15 inches
Row 13,7,10 inches
Row 14,13,15 inches
Row 15,14,15 inches
Row 16,5,5 inches
Row 17,9,10 inches
Row 18,13,15 inches
Row 19,15,15 inches
Row 20,13,15 inches
Row 21,12,15 inches
Row 22,9,10 inches
Row 23,6,10 inches
Row 24,11,15 inches
Row 25,12,15 inches
Row 26,11,15 inches
Row 27,6,10 inches
Row 28,7,10 inches
Row 29,10,10 inches
Row 30,11,15 inches
Row 31,7,10 inches
Row 32,12,15 inches
Row 33,6,10 inches
Row 34,12,15 inches
Row 35,8,10 inches
Row 36,6,10 inches
Row 37,8,10 inches
Row 38,7,10 inches
Row 39,11,15 inches
Row 40,7,10 inches
Row 41,10,10 inches
Row 42,14,15 inches
Row 43,14,15 inches
Row 44,9,10 inches
Row 45,5,5 inches
Row 46,11,15 inches
Row 47,12,15 inches
Row 48,11,15 inches
Row 49,6,10 inches
Row 50,8,10 inches
Row 51,12,15 inches
Row 52,6,10 inches
Row 53,12,15 inches
Row 54,8,10 inches
Row 55,9,10 inches
Row 56,7,10 inches
Row 57,13,15 inches
Row 58,15,15 inches
Row 59,11,15 inches
Row 60,15,15 inches
Row 61,15,15 inches
Row 62,15,15 inches
Row 63,14,15 inches
Row 64,14,15 inches
Row 65,14,15 inches
Row 66,7,10 inches
Row 67,7,10 inches
Row 68,6,10 inches
Row 69,8,10 inches
Row 70,5,5 inches
Row 71,13,15 inches
Row 72,10,10 inches
Row 73,9,10 inches
Row 74,15,15 inches
Row 75,7,10 inches
Row 76,11,15 inches
Row 77,14,15 inches
Row 78,9,10 inches
Row 79,13,15 inches
Row 80,14,15 inches
Row 81,6,10 inches
Row 82,11,15 inches
Row 83,5,5 inches
Row 84,12,15 inches
Row 85,7,10 inches
Row 86,15,15 inches
Row 87,14,15 inches
Row 88,13,15 inches
Row 89,10,10 inches
Row 90,11,15 inches
Row 91,15,15 inches
Row 92,10,10 inches
Row 93,14,15 inches
Row 94,14,15 inches
Row 95,5,5 inches
Row 96,13,15 inches
Row 97,8,10 inches
Row 98,10,10 inches
Row 99,12,15 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,13,15 inches
Row 103,13,15 inches
Row 104,15,15 inches
Row 105,10,10 inches
Row 106,9,10 inches
Row 107,9,10 inches
Row 108,8,10 inches
Row 109,10,10 inches
Row 110,12,15 inches
Row 111,15,15 inches
Row 112,6,10 inches
Row 113,9,10 inches
Row 114,13,15 inches
Row 115,5,5 inches
Row 116,8,10 inches
Row 117,15,15 inches
Row 118,14,15 inches
Row 119,10,10 inches
Row 120,8,10 inches
Row 121,10,10 inches
