Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,11,15 inches
Row 3,7,10 inches
Row 4,12,15 inches
Row 5,15,15 inches
Row 6,8,10 inches
Row 7,15,15 inches
Row 8,15,15 inches
Row 9,13,15 inches
Row 10,10,10 inches
Row 11,15,15 inches
Row 12,8,10 inches
Row 13,11,15 inches
Row 14,12,15 inches
Row 15,10,10 inches
Row 16,7,10 inches
Row 17,10,10 inches
Row 18,5,5 inches
Row 19,7,10 inches
Row 20,15,15 inches
Row 21,6,10 inches
Row 22,12,15 inches
Row 23,13,15 inches
Row 24,11,15 inches
Row 25,11,15 inches
Row 26,15,15 inches
Row 27,7,10 inches
Row 28,7,10 inches
Row 29,11,15 inches
Row 30,6,10 inches
Row 31,12,15 inches
Row 32,7,10 inches
Row 33,13,15 inches
Row 34,5,5 inches
Row 35,13,15 inches
Row 36,6,10 inches
Row 37,13,15 inches
Row 38,6,10 inches
Row 39,8,10 inches
Row 40,14,15 inches
Row 41,14,15 inches
Row 42,8,10 inches
Row 43,9,10 inches
Row 44,14,15 inches
Row 45,6,10 inches
Row 46,14,15 inches
Row 47,11,15 inches
Row 48,14,15 inches
Row 49,5,5 inches
Row 50,9,10 inches
Row 51,11,15 inches
Row 52,14,15 inches
Row 53,9,10 inches
Row 54,5,5 inches
Row 55,15,15 inches
Row 56,9,10 inches
Row 57,11,15 inches
Row 58,8,10 inches
Row 59,7,10 inches
Row 60,6,10 inches
Row 61,5,5 inches
Row 62,7,10 inches
Row 63,7,10 inches
Row 64,11,15 inches
Row 65,7,10 inches
Row 66,9,10 inches
Row 67,5,5 inches
Row 68,10,10 inches
Row 69,15,15 inches
Row 70,6,10 inches
Row 71,6,10 inches
Row 72,12,15 inches
Row 73,12,15 inches
Row 74,13,15 inches
Row 75,13,15 inches
Row 76,8,10 inches
Row 77,7,10 inches
Row 78,10,10 inches
Row 79,8,10 inches
Row 80,12,15 inches
Row 81,13,15 inches
Row 82,10,10 inches
Row 83,5,5 inches
Row 84,5,5 inches
Row 85,7,10 inches
Row 86,15,15 inches
Row 87,10,10 inches
Row 88,5,5 inches
Row 89,14,15 inches
Row 90,9,10 inches
Row 91,8,10 inches
Row 92,15,15 inches
Row 93,13,15 inches
Row 94,6,10 inches
Row 95,7,10 inches
Row 96,12,15 inches
Row 97,14,15 inches
Row 98,11,15 inches
Row 99,13,15 inches
Row 100,8,10 inches
Row 101,8,10 inches
Row 102,8,10 inches
Row 103,8,10 inches
Row 104,12,15 inches
Row 105,8,10 inches
Row 106,12,15 inches
Row 107,10,10 inches
Row 108,12,15 inches
Row 109,9,10 inches
Row 110,13,15 inches
Row 111,14,15 inches
Row 112,9,10 inches
Row 113,11,15 inches
Row 114,5,5 inches
Row 115,13,15 inches
Row 116,10,10 inches
Row 117,6,10 inches
Row 118,9,10 inches
Row 119,8,10 inches
Row 120,12,15 inches
Row 121,7,10 inches
Row 122,6,10 inches
Row 123,7,10 inches
Row 124,9,10 inches
Row 125,12,15 inches
Row 126,7,10 inches
Row 127,15,15 inches
Row 128,12,15 inches
Row 129,8,10 inches
Row 130,8,10 inches
Row 131,12,15 inches
Row 132,9,10 inches
Row 133,14,15 inches
Row 134,13,15 inches
Row 135,5,5 inches
Row 136,9,10 inches
Row 137,12,15 inches
Row 138,10,10 inches
Row 139,12,15 inches
Row 140,15,15 inches
Row 141,12,15 inches
Row 142,6,10 inches
Row 143,9,10 inches
Row 144,6,10 inches
Row 145,15,15 inches
Row 146,10,10 inches
Row 147,15,15 inches
Row 148,9,10 inches
Row 149,11,15 inches
Row 150,13,15 inches
Row 151,11,15 inches
Row 152,13,15 inches
Row 153,6,10 inches
Row 154,7,10 inches
Row 155,15,15 inches
Row 156,15,15 inches
Row 157,15,15 inches
Row 158,15,15 inches
Row 159,11,15 inches
Row 160,5,5 inches
Row 161,12,15 inches
Row 162,13,15 inches
Row 163,9,10 inches
Row 164,6,10 inches
Row 165,9,10 inches
Row 166,9,10 inches
Row 167,8,10 inches
Row 168,7,10 inches
Row 169,8,10 inches
Row 170,11,15 inches
Row 171,11,15 inches
Row 172,15,15 inches
Row 173,15,15 inches
Row 174,7,10 inches
Row 175,15,15 inches
Row 176,8,10 inches
Row 177,12,15 inches
Row 178,5,5 inches
Row 179,7,10 inches
Row 180,7,10 inches
Row 181,8,10 inches
Row 182,11,15 inches
Row 183,12,15 inches
Row 184,7,10 inches
Row 185,6,10 inches
Row 186,5,5 inches
Row 187,9,10 inches
Row 188,5,5 inches
Row 189,11,15 inches
Row 190,11,15 inches
Row 191,6,10 inches
Row 192,10,10 inches
Row 193,5,5 inches
Row 194,6,10 inches
Row 195,12,15 inches
Row 196,8,10 inches
Row 197,11,15 inches
Row 198,15,15 inches
Row 199,7,10 inches
Row 200,10,10 inches
