Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,6,10 inches
Row 3,15,15 inches
Row 4,11,15 inches
Row 5,14,15 inches
Row 6,12,15 inches
Row 7,7,10 inches
Row 8,11,15 inches
Row 9,14,15 inches
Row 10,13,15 inches
Row 11,8,10 inches
Row 12,15,15 inches
Row 13,14,15 inches
Row 14,8,10 inches
Row 15,13,15 inches
Row 16,11,15 inches
Row 17,14,15 inches
Row 18,12,15 inches
Row 19,14,15 inches
Row 20,13,15 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,12,15 inches
Row 26,8,10 inches
Row 27,6,10 inches
Row 28,9,10 inches
Row 29,5,5 inches
Row 30,9,10 inches
Row 31,15,15 inches
Row 32,13,15 inches
Row 33,11,15 inches
Row 34,9,10 inches
Row 35,5,5 inches
Row 36,13,15 inches
Row 37,10,10 inches
Row 38,9,10 inches
Row 39,15,15 inches
Row 40,7,10 inches
Row 41,13,15 inches
Row 42,15,15 inches
Row 43,10,10 inches
Row 44,6,10 inches
Row 45,14,15 inches
Row 46,13,15 inches
Row 47,13,15 inches
Row 48,11,15 inches
Row 49,10,10 inches
Row 50,14,15 inches
Row 51,5,5 inches
Row 52,7,10 inches
Row 53,9,10 inches
Row 54,15,15 inches
Row 55,6,10 inches
Row 56,7,10 inches
Row 57,8,10 inches
Row 58,6,10 inches
Row 59,12,15 inches
Row 60,10,10 inches
Row 61,5,5 inches
Row 62,8,10 inches
Row 63,8,10 inches
Row 64,15,15 inches
Row 65,12,15 inches
Row 66,6,10 inches
Row 67,12,15 inches
Row 68,8,10 inches
Row 69,5,5 inches
Row 70,12,15 inches
Row 71,8,10 inches
Row 72,12,15 inches
Row 73,11,15 inches
Row 74,15,15 inches
Row 75,14,15 inches
Row 76,14,15 inches
Row 77,10,10 inches
Row 78,5,5 inches
Row 79,11,15 inches
Row 80,6,10 inches
Row 81,5,5 inches
Row 82,5,5 inches
Row 83,11,15 inches
Row 84,9,10 inches
Row 85,9,10 inches
Row 86,8,10 inches
Row 87,15,15 inches
Row 88,8,10 inches
Row 89,6,10 inches
Row 90,8,10 inches
Row 91,14,15 inches
Row 92,8,10 inches
Row 93,12,15 inches
Row 94,10,10 inches
Row 95,10,10 inches
Row 96,14,15 inches
Row 97,13,15 inches
Row 98,11,15 inches
Row 99,6,10 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,11,15 inches
Row 103,10,10 inches
Row 104,12,15 inches
Row 105,13,15 inches
Row 106,11,15 inches
Row 107,9,10 inches
Row 108,9,10 inches
Row 109,8,10 inches
Row 110,5,5 inches
Row 111,12,15 inches
Row 112,15,15 inches
Row 113,6,10 inches
Row 114,12,15 inches
Row 115,14,15 inches
Row 116,9,10 inches
Row 117,12,15 inches
Row 118,13,15 inches
Row 119,15,15 inches
Row 120,15,15 inches
Row 121,12,15 inches
Row 122,9,10 inches
Row 123,8,10 inches
Row 124,13,15 inches
Row 125,10,10 inches
Row 126,5,5 inches
Row 127,14,15 inches
Row 128,14,15 inches
Row 129,6,10 inches
Row 130,15,15 inches
Row 131,5,5 inches
Row 132,5,5 inches
Row 133,7,10 inches
Row 134,11,15 inches
Row 135,7,10 inches
Row 136,10,10 inches
Row 137,13,15 inches
Row 138,5,5 inches
Row 139,9,10 inches
Row 140,15,15 inches
Row 141,6,10 inches
Row 142,12,15 inches
Row 143,5,5 inches
Row 144,8,10 inches
Row 145,8,10 inches
Row 146,9,10 inches
Row 147,11,15 inches
Row 148,7,10 inches
Row 149,8,10 inches
Row 150,15,15 inches
Row 151,15,15 inches
Row 152,6,10 inches
Row 153,14,15 inches
Row 154,11,15 inches
Row 155,11,15 inches
Row 156,6,10 inches
Row 157,10,10 inches
Row 158,5,5 inches
Row 159,15,15 inches
Row 160,8,10 inches
Row 161,12,15 inches
Row 162,12,15 inches
Row 163,10,10 inches
Row 164,9,10 inches
Row 165,7,10 inches
Row 166,5,5 inches
Row 167,5,5 inches
Row 168,8,10 inches
Row 169,5,5 inches
Row 170,5,5 inches
Row 171,11,15 inches
Row 172,12,15 inches
Row 173,14,15 inches
Row 174,9,10 inches
Row 175,7,10 inches
Row 176,6,10 inches
Row 177,6,10 inches
Row 178,9,10 inches
Row 179,12,15 inches
Row 180,7,10 inches
Row 181,14,15 inches
Row 182,8,10 inches
Row 183,5,5 inches
Row 184,10,10 inches
Row 185,10,10 inches
Row 186,11,15 inches
Row 187,7,10 inches
Row 188,13,15 inches
Row 189,15,15 inches
Row 190,14,15 inches
Row 191,5,5 inches
Row 192,12,15 inches
Row 193,10,10 inches
Row 194,12,15 inches
Row 195,11,15 inches
