Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,9,10 inches
Row 3,7,10 inches
Row 4,13,15 inches
Row 5,7,10 inches
Row 6,9,10 inches
Row 7,13,15 inches
Row 8,7,10 inches
Row 9,7,10 inches
Row 10,14,15 inches
Row 11,7,10 inches
Row 12,13,15 inches
Row 13,12,15 inches
Row 14,9,10 inches
Row 15,11,15 inches
Row 16,6,10 inches
Row 17,12,15 inches
Row 18,9,10 inches
Row 19,5,5 inches
Row 20,9,10 inches
Row 21,7,10 inches
Row 22,9,10 inches
Row 23,12,15 inches
Row 24,15,15 inches
Row 25,10,10 inches
Row 26,12,15 inches
Row 27,13,15 inches
Row 28,15,15 inches
Row 29,9,10 inches
Row 30,9,10 inches
Row 31,15,15 inches
Row 32,13,15 inches
Row 33,7,10 inches
Row 34,15,15 inches
Row 35,15,15 inches
Row 36,13,15 inches
Row 37,10,10 inches
Row 38,11,15 inches
Row 39,7,10 inches
Row 40,7,10 inches
Row 41,5,5 inches
Row 42,10,10 inches
Row 43,6,10 inches
Row 44,7,10 inches
Row 45,14,15 inches
Row 46,13,15 inches
Row 47,11,15 inches
Row 48,7,10 inches
Row 49,11,15 inches
Row 50,10,10 inches
Row 51,8,10 inches
Row 52,6,10 inches
Row 53,13,15 inches
Row 54,12,15 inches
Row 55,8,10 inches
Row 56,7,10 inches
Row 57,12,15 inches
Row 58,8,10 inches
Row 59,5,5 inches
Row 60,6,10 inches
Row 61,5,5 inches
Row 62,14,15 inches
Row 63,6,10 inches
Row 64,8,10 inches
Row 65,15,15 inches
Row 66,5,5 inches
Row 67,10,10 inches
Row 68,12,15 inches
Row 69,8,10 inches
Row 70,15,15 inches
Row 71,5,5 inches
Row 72,6,10 inches
Row 73,7,10 inches
Row 74,9,10 inches
Row 75,9,10 inches
Row 76,14,15 inches
Row 77,15,15 inches
Row 78,5,5 inches
Row 79,5,5 inches
Row 80,14,15 inches
Row 81,11,15 inches
Row 82,7,10 inches
Row 83,14,15 inches
Row 84,6,10 inches
Row 85,11,15 inches
Row 86,7,10 inches
Row 87,11,15 inches
Row 88,12,15 inches
Row 89,12,15 inches
Row 90,11,15 inches
Row 91,12,15 inches
Row 92,6,10 inches
Row 93,5,5 inches
Row 94,7,10 inches
Row 95,5,5 inches
Row 96,5,5 inches
Row 97,8,10 inches
Row 98,15,15 inches
Row 99,11,15 inches
Row 100,7,10 inches
Row 101,5,5 inches
Row 102,6,10 inches
Row 103,10,10 inches
Row 104,5,5 inches
Row 105,15,15 inches
Row 106,6,10 inches
Row 107,5,5 inches
Row 108,13,15 inches
Row 109,11,15 inches
Row 110,14,15 inches
Row 111,11,15 inches
Row 112,15,15 inches
Row 113,15,15 inches
Row 114,14,15 inches
Row 115,6,10 inches
Row 116,6,10 inches
Row 117,15,15 inches
Row 118,12,15 inches
Row 119,8,10 inches
Row 120,14,15 inches
Row 121,11,15 inches
Row 122,15,15 inches
Row 123,15,15 inches
Row 124,13,15 inches
Row 125,6,10 inches
Row 126,11,15 inches
Row 127,13,15 inches
Row 128,10,10 inches
Row 129,11,15 inches
Row 130,13,15 inches
Row 131,10,10 inches
Row 132,11,15 inches
Row 133,11,15 inches
Row 134,15,15 inches
Row 135,9,10 inches
Row 136,15,15 inches
Row 137,9,10 inches
Row 138,14,15 inches
Row 139,10,10 inches
