Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,14,15 inches
Row 3,10,10 inches
Row 4,11,15 inches
Row 5,12,15 inches
Row 6,15,15 inches
Row 7,11,15 inches
Row 8,6,10 inches
Row 9,7,10 inches
Row 10,5,5 inches
Row 11,12,15 inches
Row 12,10,10 inches
Row 13,15,15 inches
Row 14,14,15 inches
Row 15,10,10 inches
Row 16,6,10 inches
Row 17,14,15 inches
Row 18,5,5 inches
Row 19,14,15 inches
Row 20,6,10 inches
Row 21,9,10 inches
Row 22,10,10 inches
Row 23,9,10 inches
Row 24,8,10 inches
Row 25,15,15 inches
Row 26,5,5 inches
Row 27,8,10 inches
Row 28,7,10 inches
Row 29,13,15 inches
Row 30,12,15 inches
Row 31,11,15 inches
Row 32,8,10 inches
Row 33,7,10 inches
Row 34,8,10 inches
Row 35,6,10 inches
Row 36,10,10 inches
Row 37,12,15 inches
Row 38,10,10 inches
Row 39,14,15 inches
Row 40,10,10 inches
Row 41,11,15 inches
Row 42,12,15 inches
Row 43,6,10 inches
Row 44,13,15 inches
Row 45,13,15 inches
Row 46,5,5 inches
Row 47,7,10 inches
Row 48,15,15 inches
Row 49,14,15 inches
Row 50,11,15 inches
Row 51,8,10 inches
Row 52,13,15 inches
Row 53,7,10 inches
Row 54,6,10 inches
Row 55,14,15 inches
Row 56,12,15 inches
Row 57,15,15 inches
Row 58,10,10 inches
Row 59,9,10 inches
Row 60,10,10 inches
Row 61,8,10 inches
Row 62,10,10 inches
Row 63,12,15 inches
Row 64,8,10 inches
Row 65,13,15 inches
Row 66,9,10 inches
Row 67,15,15 inches
Row 68,13,15 inches
Row 69,7,10 inches
Row 70,5,5 inches
Row 71,7,10 inches
Row 72,8,10 inches
Row 73,12,15 inches
Row 74,12,15 inches
Row 75,6,10 inches
Row 76,12,15 inches
Row 77,10,10 inches
Row 78,5,5 inches
Row 79,15,15 inches
Row 80,7,10 inches
Row 81,14,15 inches
Row 82,7,10 inches
Row 83,14,15 inches
Row 84,11,15 inches
Row 85,13,15 inches
Row 86,9,10 inches
Row 87,11,15 inches
Row 88,5,5 inches
Row 89,7,10 inches
Row 90,14,15 inches
Row 91,11,15 inches
Row 92,7,10 inches
Row 93,6,10 inches
Row 94,15,15 inches
Row 95,15,15 inches
Row 96,12,15 inches
Row 97,9,10 inches
Row 98,13,15 inches
Row 99,11,15 inches
Row 100,7,10 inches
Row 101,5,5 inches
Row 102,6,10 inches
Row 103,5,5 inches
Row 104,15,15 inches
Row 105,12,15 inches
Row 106,11,15 inches
Row 107,12,15 inches
Row 108,15,15 inches
Row 109,9,10 inches
Row 110,11,15 inches
