Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,8,10 inches
Row 3,6,10 inches
Row 4,15,15 inches
Row 5,7,10 inches
Row 6,12,15 inches
Row 7,15,15 inches
Row 8,11,15 inches
Row 9,6,10 inches
Row 10,15,15 inches
Row 11,13,15 inches
Row 12,11,15 inches
Row 13,9,10 inches
Row 14,6,10 inches
Row 15,9,10 inches
Row 16,14,15 inches
Row 17,9,10 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,8,10 inches
Row 21,8,10 inches
Row 22,13,15 inches
Row 23,14,15 inches
Row 24,6,10 inches
Row 25,12,15 inches
Row 26,10,10 inches
Row 27,7,10 inches
Row 28,5,5 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,11,15 inches
Row 32,9,10 inches
Row 33,5,5 inches
Row 34,15,15 inches
Row 35,8,10 inches
Row 36,6,10 inches
Row 37,8,10 inches
Row 38,12,15 inches
Row 39,15,15 inches
Row 40,5,5 inches
Row 41,10,10 inches
Row 42,7,10 inches
Row 43,14,15 inches
Row 44,9,10 inches
Row 45,5,5 inches
Row 46,7,10 inches
Row 47,10,10 inches
Row 48,12,15 inches
Row 49,13,15 inches
Row 50,11,15 inches
Row 51,14,15 inches
Row 52,11,15 inches
Row 53,13,15 inches
Row 54,13,15 inches
Row 55,7,10 inches
Row 56,7,10 inches
Row 57,10,10 inches
Row 58,14,15 inches
Row 59,6,10 inches
Row 60,11,15 inches
Row 61,14,15 inches
Row 62,9,10 inches
Row 63,5,5 inches
Row 64,12,15 inches
Row 65,6,10 inches
Row 66,14,15 inches
Row 67,14,15 inches
Row 68,14,15 inches
Row 69,6,10 inches
Row 70,13,15 inches
Row 71,13,15 inches
Row 72,9,10 inches
Row 73,9,10 inches
Row 74,13,15 inches
Row 75,15,15 inches
Row 76,5,5 inches
Row 77,10,10 inches
Row 78,15,15 inches
Row 79,6,10 inches
Row 80,9,10 inches
Row 81,11,15 inches
Row 82,14,15 inches
Row 83,7,10 inches
Row 84,5,5 inches
Row 85,11,15 inches
Row 86,14,15 inches
Row 87,13,15 inches
Row 88,12,15 inches
Row 89,14,15 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,10,10 inches
Row 93,8,10 inches
Row 94,7,10 inches
Row 95,12,15 inches
Row 96,11,15 inches
Row 97,12,15 inches
Row 98,8,10 inches
Row 99,11,15 inches
Row 100,15,15 inches
Row 101,7,10 inches
Row 102,14,15 inches
Row 103,13,15 inches
Row 104,14,15 inches
Row 105,12,15 inches
Row 106,9,10 inches
Row 107,13,15 inches
Row 108,10,10 inches
Row 109,7,10 inches
Row 110,6,10 inches
Row 111,5,5 inches
Row 112,9,10 inches
Row 113,7,10 inches
Row 114,14,15 inches
Row 115,15,15 inches
Row 116,11,15 inches
Row 117,12,15 inches
Row 118,8,10 inches
Row 119,9,10 inches
Row 120,12,15 inches
Row 121,14,15 inches
Row 122,7,10 inches
Row 123,14,15 inches
Row 124,15,15 inches
Row 125,12,15 inches
Row 126,6,10 inches
Row 127,14,15 inches
Row 128,12,15 inches
Row 129,12,15 inches
Row 130,14,15 inches
Row 131,11,15 inches
Row 132,9,10 inches
Row 133,9,10 inches
Row 134,7,10 inches
Row 135,14,15 inches
Row 136,14,15 inches
Row 137,9,10 inches
Row 138,6,10 inches
Row 139,12,15 inches
