Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,10,10 inches
Row 3,6,10 inches
Row 4,13,15 inches
Row 5,7,10 inches
Row 6,5,5 inches
Row 7,10,10 inches
Row 8,6,10 inches
Row 9,14,15 inches
Row 10,9,10 inches
Row 11,10,10 inches
Row 12,15,15 inches
Row 13,12,15 inches
Row 14,14,15 inches
Row 15,11,15 inches
Row 16,7,10 inches
Row 17,12,15 inches
Row 18,6,10 inches
Row 19,6,10 inches
Row 20,11,15 inches
Row 21,6,10 inches
Row 22,10,10 inches
Row 23,10,10 inches
Row 24,12,15 inches
Row 25,6,10 inches
Row 26,15,15 inches
Row 27,5,5 inches
Row 28,6,10 inches
Row 29,14,15 inches
Row 30,10,10 inches
Row 31,7,10 inches
Row 32,5,5 inches
Row 33,13,15 inches
Row 34,15,15 inches
Row 35,14,15 inches
Row 36,13,15 inches
Row 37,13,15 inches
Row 38,13,15 inches
Row 39,15,15 inches
Row 40,5,5 inches
Row 41,9,10 inches
Row 42,14,15 inches
Row 43,7,10 inches
Row 44,13,15 inches
Row 45,15,15 inches
Row 46,6,10 inches
Row 47,6,10 inches
Row 48,8,10 inches
Row 49,5,5 inches
Row 50,15,15 inches
Row 51,14,15 inches
Row 52,14,15 inches
Row 53,12,15 inches
Row 54,14,15 inches
Row 55,5,5 inches
Row 56,8,10 inches
Row 57,13,15 inches
Row 58,10,10 inches
Row 59,14,15 inches
Row 60,9,10 inches
Row 61,13,15 inches
Row 62,9,10 inches
Row 63,5,5 inches
Row 64,9,10 inches
Row 65,9,10 inches
Row 66,10,10 inches
Row 67,9,10 inches
Row 68,11,15 inches
Row 69,11,15 inches
Row 70,7,10 inches
Row 71,6,10 inches
Row 72,11,15 inches
Row 73,9,10 inches
Row 74,7,10 inches
Row 75,8,10 inches
Row 76,12,15 inches
Row 77,9,10 inches
Row 78,6,10 inches
Row 79,5,5 inches
Row 80,12,15 inches
Row 81,13,15 inches
Row 82,10,10 inches
Row 83,11,15 inches
Row 84,9,10 inches
Row 85,12,15 inches
Row 86,13,15 inches
Row 87,14,15 inches
Row 88,12,15 inches
Row 89,15,15 inches
Row 90,6,10 inches
Row 91,12,15 inches
Row 92,10,10 inches
Row 93,9,10 inches
Row 94,14,15 inches
Row 95,7,10 inches
Row 96,9,10 inches
Row 97,7,10 inches
Row 98,10,10 inches
Row 99,11,15 inches
Row 100,10,10 inches
Row 101,9,10 inches
Row 102,10,10 inches
Row 103,11,15 inches
Row 104,12,15 inches
Row 105,13,15 inches
Row 106,5,5 inches
Row 107,12,15 inches
