Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,14,15 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,7,10 inches,15 inches
Row 8,8,10 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,5,5 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,14,15 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,11,15 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,11,15 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,14,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,14,15 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,14,15 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,8,10 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,8,10 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,9,10 inches,15 inches
Row 57,7,10 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,15,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,8,10 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,15,15 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,15,15 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,14,15 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,12,15 inches,15 inches
Row 81,9,10 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,10,10 inches,15 inches
Row 84,11,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,15,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,15,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,12,15 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,11,15 inches,15 inches
Row 97,6,10 inches,15 inches
Row 98,11,15 inches,15 inches
Row 99,10,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,7,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,8,10 inches,15 inches
Row 105,5,5 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,14,15 inches,15 inches
Row 109,12,15 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,15,15 inches,15 inches
Row 112,11,15 inches,15 inches
Row 113,9,10 inches,15 inches
Row 114,15,15 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,7,10 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,12,15 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,15,15 inches,15 inches
Row 125,9,10 inches,15 inches
Row 126,8,10 inches,15 inches
Row 127,11,15 inches,15 inches
Row 128,5,5 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,8,10 inches,15 inches
Row 132,12,15 inches,15 inches
Row 133,6,10 inches,15 inches
Row 134,9,10 inches,15 inches
Row 135,15,15 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,8,10 inches,15 inches
Row 138,13,15 inches,15 inches
Row 139,8,10 inches,15 inches
Row 140,14,15 inches,15 inches
Row 141,12,15 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,9,10 inches,15 inches
Row 145,14,15 inches,15 inches
Row 146,14,15 inches,15 inches
Row 147,9,10 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,10,10 inches,15 inches
Row 150,10,10 inches,15 inches
Row 151,11,15 inches,15 inches
Row 152,12,15 inches,15 inches
Row 153,7,10 inches,15 inches
Row 154,11,15 inches,15 inches
Row 155,12,15 inches,15 inches
Row 156,8,10 inches,15 inches
Row 157,15,15 inches,15 inches
Row 158,11,15 inches,15 inches
Row 159,10,10 inches,15 inches
Row 160,14,15 inches,15 inches
Row 161,6,10 inches,15 inches
Row 162,13,15 inches,15 inches
