Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,6,10 inches
Row 3,12,15 inches
Row 4,6,10 inches
Row 5,10,10 inches
Row 6,6,10 inches
Row 7,10,10 inches
Row 8,11,15 inches
Row 9,12,15 inches
Row 10,13,15 inches
Row 11,7,10 inches
Row 12,6,10 inches
Row 13,8,10 inches
Row 14,9,10 inches
Row 15,9,10 inches
Row 16,6,10 inches
Row 17,10,10 inches
Row 18,5,5 inches
Row 19,8,10 inches
Row 20,13,15 inches
Row 21,12,15 inches
Row 22,15,15 inches
Row 23,12,15 inches
Row 24,13,15 inches
Row 25,9,10 inches
Row 26,10,10 inches
Row 27,13,15 inches
Row 28,14,15 inches
Row 29,14,15 inches
Row 30,10,10 inches
Row 31,8,10 inches
Row 32,6,10 inches
Row 33,14,15 inches
Row 34,10,10 inches
Row 35,8,10 inches
Row 36,15,15 inches
Row 37,13,15 inches
Row 38,9,10 inches
Row 39,12,15 inches
Row 40,9,10 inches
Row 41,10,10 inches
Row 42,15,15 inches
Row 43,15,15 inches
Row 44,13,15 inches
Row 45,7,10 inches
Row 46,7,10 inches
Row 47,10,10 inches
Row 48,14,15 inches
Row 49,9,10 inches
Row 50,11,15 inches
Row 51,10,10 inches
Row 52,8,10 inches
Row 53,15,15 inches
Row 54,5,5 inches
Row 55,12,15 inches
Row 56,14,15 inches
Row 57,15,15 inches
Row 58,9,10 inches
Row 59,13,15 inches
Row 60,5,5 inches
Row 61,11,15 inches
Row 62,10,10 inches
Row 63,9,10 inches
Row 64,6,10 inches
Row 65,11,15 inches
Row 66,8,10 inches
Row 67,8,10 inches
Row 68,15,15 inches
Row 69,15,15 inches
Row 70,11,15 inches
Row 71,9,10 inches
Row 72,13,15 inches
Row 73,12,15 inches
Row 74,8,10 inches
Row 75,8,10 inches
Row 76,12,15 inches
Row 77,6,10 inches
Row 78,7,10 inches
Row 79,13,15 inches
Row 80,15,15 inches
Row 81,6,10 inches
Row 82,11,15 inches
Row 83,7,10 inches
Row 84,14,15 inches
Row 85,15,15 inches
Row 86,10,10 inches
Row 87,6,10 inches
Row 88,6,10 inches
Row 89,9,10 inches
Row 90,13,15 inches
Row 91,8,10 inches
Row 92,10,10 inches
Row 93,14,15 inches
Row 94,13,15 inches
Row 95,10,10 inches
Row 96,12,15 inches
Row 97,9,10 inches
Row 98,12,15 inches
Row 99,8,10 inches
Row 100,11,15 inches
Row 101,13,15 inches
Row 102,7,10 inches
Row 103,5,5 inches
Row 104,10,10 inches
Row 105,11,15 inches
Row 106,12,15 inches
Row 107,6,10 inches
Row 108,7,10 inches
Row 109,6,10 inches
Row 110,12,15 inches
Row 111,10,10 inches
Row 112,11,15 inches
Row 113,6,10 inches
Row 114,8,10 inches
Row 115,15,15 inches
Row 116,14,15 inches
Row 117,15,15 inches
