Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,13,15 inches
Row 3,8,10 inches
Row 4,8,10 inches
Row 5,12,15 inches
Row 6,12,15 inches
Row 7,12,15 inches
Row 8,13,15 inches
Row 9,6,10 inches
Row 10,9,10 inches
Row 11,12,15 inches
Row 12,15,15 inches
Row 13,15,15 inches
Row 14,10,10 inches
Row 15,7,10 inches
Row 16,9,10 inches
Row 17,8,10 inches
Row 18,5,5 inches
Row 19,10,10 inches
Row 20,12,15 inches
Row 21,10,10 inches
Row 22,10,10 inches
Row 23,10,10 inches
Row 24,5,5 inches
Row 25,6,10 inches
Row 26,9,10 inches
Row 27,13,15 inches
Row 28,10,10 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,11,15 inches
Row 32,14,15 inches
Row 33,15,15 inches
Row 34,8,10 inches
Row 35,9,10 inches
Row 36,12,15 inches
Row 37,12,15 inches
Row 38,5,5 inches
Row 39,10,10 inches
Row 40,12,15 inches
Row 41,9,10 inches
Row 42,5,5 inches
Row 43,5,5 inches
Row 44,5,5 inches
Row 45,7,10 inches
Row 46,15,15 inches
Row 47,14,15 inches
Row 48,7,10 inches
Row 49,15,15 inches
Row 50,9,10 inches
Row 51,14,15 inches
Row 52,11,15 inches
Row 53,14,15 inches
Row 54,5,5 inches
Row 55,9,10 inches
Row 56,14,15 inches
Row 57,7,10 inches
Row 58,14,15 inches
Row 59,7,10 inches
Row 60,9,10 inches
Row 61,8,10 inches
Row 62,15,15 inches
Row 63,9,10 inches
Row 64,11,15 inches
Row 65,6,10 inches
Row 66,10,10 inches
Row 67,11,15 inches
Row 68,13,15 inches
Row 69,12,15 inches
Row 70,14,15 inches
Row 71,13,15 inches
Row 72,15,15 inches
Row 73,15,15 inches
Row 74,14,15 inches
Row 75,14,15 inches
Row 76,9,10 inches
Row 77,12,15 inches
Row 78,11,15 inches
Row 79,15,15 inches
Row 80,15,15 inches
Row 81,11,15 inches
Row 82,12,15 inches
Row 83,7,10 inches
Row 84,10,10 inches
Row 85,13,15 inches
Row 86,10,10 inches
Row 87,5,5 inches
Row 88,12,15 inches
Row 89,6,10 inches
Row 90,7,10 inches
Row 91,12,15 inches
Row 92,8,10 inches
Row 93,10,10 inches
Row 94,14,15 inches
Row 95,7,10 inches
Row 96,6,10 inches
Row 97,11,15 inches
Row 98,7,10 inches
Row 99,11,15 inches
Row 100,7,10 inches
Row 101,15,15 inches
Row 102,5,5 inches
Row 103,7,10 inches
Row 104,6,10 inches
Row 105,11,15 inches
Row 106,11,15 inches
Row 107,15,15 inches
Row 108,12,15 inches
Row 109,6,10 inches
Row 110,10,10 inches
Row 111,10,10 inches
Row 112,6,10 inches
Row 113,6,10 inches
Row 114,9,10 inches
Row 115,7,10 inches
Row 116,15,15 inches
Row 117,14,15 inches
Row 118,7,10 inches
Row 119,7,10 inches
Row 120,6,10 inches
Row 121,15,15 inches
Row 122,7,10 inches
Row 123,13,15 inches
Row 124,13,15 inches
Row 125,6,10 inches
Row 126,6,10 inches
Row 127,8,10 inches
Row 128,15,15 inches
Row 129,11,15 inches
Row 130,6,10 inches
Row 131,6,10 inches
Row 132,5,5 inches
Row 133,8,10 inches
Row 134,14,15 inches
Row 135,5,5 inches
Row 136,7,10 inches
Row 137,13,15 inches
Row 138,13,15 inches
Row 139,11,15 inches
Row 140,5,5 inches
Row 141,10,10 inches
Row 142,7,10 inches
Row 143,5,5 inches
Row 144,11,15 inches
Row 145,5,5 inches
Row 146,11,15 inches
Row 147,9,10 inches
Row 148,12,15 inches
Row 149,14,15 inches
Row 150,10,10 inches
Row 151,11,15 inches
Row 152,6,10 inches
Row 153,14,15 inches
Row 154,15,15 inches
Row 155,15,15 inches
Row 156,10,10 inches
Row 157,15,15 inches
Row 158,5,5 inches
Row 159,11,15 inches
Row 160,9,10 inches
Row 161,12,15 inches
Row 162,8,10 inches
Row 163,5,5 inches
Row 164,9,10 inches
Row 165,14,15 inches
Row 166,12,15 inches
Row 167,8,10 inches
Row 168,15,15 inches
Row 169,13,15 inches
Row 170,15,15 inches
Row 171,7,10 inches
Row 172,9,10 inches
Row 173,11,15 inches
Row 174,6,10 inches
Row 175,11,15 inches
Row 176,6,10 inches
Row 177,15,15 inches
Row 178,8,10 inches
Row 179,14,15 inches
Row 180,6,10 inches
Row 181,9,10 inches
Row 182,8,10 inches
Row 183,10,10 inches
Row 184,7,10 inches
Row 185,11,15 inches
Row 186,6,10 inches
Row 187,5,5 inches
Row 188,8,10 inches
Row 189,13,15 inches
Row 190,12,15 inches
Row 191,8,10 inches
Row 192,14,15 inches
Row 193,7,10 inches
Row 194,9,10 inches
Row 195,11,15 inches
