Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,13,15 inches
Row 3,6,10 inches
Row 4,8,10 inches
Row 5,9,10 inches
Row 6,8,10 inches
Row 7,12,15 inches
Row 8,13,15 inches
Row 9,6,10 inches
Row 10,10,10 inches
Row 11,11,15 inches
Row 12,8,10 inches
Row 13,6,10 inches
Row 14,8,10 inches
Row 15,9,10 inches
Row 16,6,10 inches
Row 17,12,15 inches
Row 18,13,15 inches
Row 19,8,10 inches
Row 20,5,5 inches
Row 21,8,10 inches
Row 22,10,10 inches
Row 23,7,10 inches
Row 24,15,15 inches
Row 25,11,15 inches
Row 26,12,15 inches
Row 27,9,10 inches
Row 28,14,15 inches
Row 29,9,10 inches
Row 30,13,15 inches
Row 31,14,15 inches
Row 32,8,10 inches
Row 33,7,10 inches
Row 34,10,10 inches
Row 35,9,10 inches
Row 36,14,15 inches
Row 37,8,10 inches
Row 38,5,5 inches
Row 39,6,10 inches
Row 40,6,10 inches
Row 41,7,10 inches
Row 42,9,10 inches
Row 43,12,15 inches
Row 44,10,10 inches
Row 45,13,15 inches
Row 46,7,10 inches
Row 47,13,15 inches
Row 48,11,15 inches
Row 49,13,15 inches
Row 50,8,10 inches
Row 51,12,15 inches
Row 52,13,15 inches
Row 53,12,15 inches
Row 54,10,10 inches
Row 55,5,5 inches
Row 56,8,10 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,5,5 inches
Row 60,6,10 inches
Row 61,6,10 inches
Row 62,11,15 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,14,15 inches
Row 66,9,10 inches
Row 67,10,10 inches
Row 68,6,10 inches
Row 69,12,15 inches
Row 70,14,15 inches
Row 71,8,10 inches
Row 72,8,10 inches
Row 73,15,15 inches
Row 74,11,15 inches
Row 75,12,15 inches
Row 76,9,10 inches
Row 77,14,15 inches
Row 78,7,10 inches
Row 79,14,15 inches
Row 80,15,15 inches
Row 81,12,15 inches
Row 82,9,10 inches
Row 83,9,10 inches
Row 84,7,10 inches
Row 85,13,15 inches
Row 86,10,10 inches
Row 87,9,10 inches
Row 88,7,10 inches
Row 89,13,15 inches
Row 90,10,10 inches
Row 91,11,15 inches
Row 92,9,10 inches
Row 93,6,10 inches
Row 94,5,5 inches
Row 95,14,15 inches
Row 96,6,10 inches
Row 97,6,10 inches
Row 98,12,15 inches
Row 99,6,10 inches
Row 100,11,15 inches
Row 101,7,10 inches
Row 102,6,10 inches
Row 103,7,10 inches
Row 104,5,5 inches
Row 105,9,10 inches
Row 106,10,10 inches
Row 107,7,10 inches
Row 108,15,15 inches
Row 109,6,10 inches
Row 110,13,15 inches
Row 111,14,15 inches
Row 112,10,10 inches
Row 113,14,15 inches
Row 114,15,15 inches
Row 115,10,10 inches
Row 116,15,15 inches
Row 117,9,10 inches
Row 118,13,15 inches
Row 119,12,15 inches
Row 120,13,15 inches
Row 121,5,5 inches
Row 122,7,10 inches
Row 123,10,10 inches
Row 124,8,10 inches
Row 125,14,15 inches
Row 126,15,15 inches
Row 127,9,10 inches
Row 128,7,10 inches
Row 129,13,15 inches
Row 130,6,10 inches
Row 131,11,15 inches
Row 132,9,10 inches
Row 133,9,10 inches
Row 134,7,10 inches
