Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,11,15 inches
Row 3,10,10 inches
Row 4,8,10 inches
Row 5,7,10 inches
Row 6,10,10 inches
Row 7,13,15 inches
Row 8,14,15 inches
Row 9,13,15 inches
Row 10,11,15 inches
Row 11,5,5 inches
Row 12,15,15 inches
Row 13,14,15 inches
Row 14,5,5 inches
Row 15,14,15 inches
Row 16,13,15 inches
Row 17,6,10 inches
Row 18,9,10 inches
Row 19,9,10 inches
Row 20,6,10 inches
Row 21,15,15 inches
Row 22,15,15 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,14,15 inches
Row 26,8,10 inches
Row 27,12,15 inches
Row 28,11,15 inches
Row 29,8,10 inches
Row 30,6,10 inches
Row 31,15,15 inches
Row 32,7,10 inches
Row 33,15,15 inches
Row 34,5,5 inches
Row 35,6,10 inches
Row 36,7,10 inches
Row 37,9,10 inches
Row 38,12,15 inches
Row 39,8,10 inches
Row 40,15,15 inches
Row 41,9,10 inches
Row 42,8,10 inches
Row 43,14,15 inches
Row 44,8,10 inches
Row 45,5,5 inches
Row 46,8,10 inches
Row 47,15,15 inches
Row 48,12,15 inches
Row 49,13,15 inches
Row 50,8,10 inches
Row 51,8,10 inches
Row 52,6,10 inches
Row 53,12,15 inches
Row 54,7,10 inches
Row 55,9,10 inches
Row 56,12,15 inches
Row 57,9,10 inches
Row 58,13,15 inches
Row 59,13,15 inches
Row 60,7,10 inches
Row 61,12,15 inches
Row 62,8,10 inches
Row 63,7,10 inches
Row 64,11,15 inches
Row 65,10,10 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,15,15 inches
Row 69,8,10 inches
Row 70,5,5 inches
Row 71,5,5 inches
Row 72,15,15 inches
Row 73,5,5 inches
Row 74,8,10 inches
Row 75,8,10 inches
Row 76,7,10 inches
Row 77,9,10 inches
Row 78,11,15 inches
Row 79,8,10 inches
Row 80,13,15 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,7,10 inches
Row 84,12,15 inches
Row 85,13,15 inches
Row 86,13,15 inches
Row 87,14,15 inches
Row 88,5,5 inches
Row 89,15,15 inches
Row 90,14,15 inches
Row 91,10,10 inches
Row 92,6,10 inches
Row 93,12,15 inches
Row 94,5,5 inches
Row 95,8,10 inches
Row 96,8,10 inches
Row 97,14,15 inches
Row 98,8,10 inches
Row 99,5,5 inches
Row 100,9,10 inches
Row 101,7,10 inches
Row 102,15,15 inches
Row 103,9,10 inches
Row 104,7,10 inches
Row 105,15,15 inches
Row 106,8,10 inches
Row 107,7,10 inches
Row 108,6,10 inches
Row 109,7,10 inches
Row 110,7,10 inches
Row 111,5,5 inches
Row 112,9,10 inches
