Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,5,5 inches
Row 3,10,10 inches
Row 4,13,15 inches
Row 5,12,15 inches
Row 6,7,10 inches
Row 7,14,15 inches
Row 8,9,10 inches
Row 9,7,10 inches
Row 10,10,10 inches
Row 11,10,10 inches
Row 12,5,5 inches
Row 13,12,15 inches
Row 14,9,10 inches
Row 15,12,15 inches
Row 16,9,10 inches
Row 17,14,15 inches
Row 18,11,15 inches
Row 19,7,10 inches
Row 20,8,10 inches
Row 21,12,15 inches
Row 22,13,15 inches
Row 23,8,10 inches
Row 24,9,10 inches
Row 25,14,15 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,6,10 inches
Row 29,5,5 inches
Row 30,15,15 inches
Row 31,7,10 inches
Row 32,5,5 inches
Row 33,11,15 inches
Row 34,12,15 inches
Row 35,8,10 inches
Row 36,12,15 inches
Row 37,5,5 inches
Row 38,7,10 inches
Row 39,11,15 inches
Row 40,8,10 inches
Row 41,7,10 inches
Row 42,9,10 inches
Row 43,12,15 inches
Row 44,7,10 inches
Row 45,15,15 inches
Row 46,8,10 inches
Row 47,8,10 inches
Row 48,12,15 inches
Row 49,8,10 inches
Row 50,5,5 inches
Row 51,13,15 inches
Row 52,14,15 inches
Row 53,7,10 inches
Row 54,13,15 inches
Row 55,9,10 inches
Row 56,15,15 inches
Row 57,10,10 inches
Row 58,6,10 inches
Row 59,14,15 inches
Row 60,9,10 inches
Row 61,15,15 inches
Row 62,14,15 inches
Row 63,7,10 inches
Row 64,13,15 inches
Row 65,11,15 inches
Row 66,12,15 inches
Row 67,9,10 inches
Row 68,14,15 inches
Row 69,12,15 inches
Row 70,7,10 inches
Row 71,6,10 inches
Row 72,5,5 inches
Row 73,11,15 inches
Row 74,15,15 inches
Row 75,10,10 inches
Row 76,8,10 inches
Row 77,8,10 inches
Row 78,14,15 inches
Row 79,14,15 inches
Row 80,10,10 inches
Row 81,7,10 inches
Row 82,13,15 inches
Row 83,10,10 inches
Row 84,5,5 inches
Row 85,9,10 inches
Row 86,14,15 inches
Row 87,5,5 inches
Row 88,10,10 inches
Row 89,12,15 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,13,15 inches
Row 93,9,10 inches
Row 94,11,15 inches
Row 95,15,15 inches
Row 96,8,10 inches
Row 97,14,15 inches
Row 98,13,15 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,5,5 inches
Row 102,13,15 inches
Row 103,6,10 inches
Row 104,12,15 inches
Row 105,11,15 inches
Row 106,5,5 inches
Row 107,10,10 inches
Row 108,6,10 inches
Row 109,5,5 inches
Row 110,12,15 inches
Row 111,10,10 inches
