Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,6,10 inches
Row 3,13,15 inches
Row 4,7,10 inches
Row 5,12,15 inches
Row 6,10,10 inches
Row 7,8,10 inches
Row 8,8,10 inches
Row 9,12,15 inches
Row 10,10,10 inches
Row 11,9,10 inches
Row 12,9,10 inches
Row 13,8,10 inches
Row 14,12,15 inches
Row 15,13,15 inches
Row 16,11,15 inches
Row 17,5,5 inches
Row 18,10,10 inches
Row 19,13,15 inches
Row 20,14,15 inches
Row 21,14,15 inches
Row 22,13,15 inches
Row 23,6,10 inches
Row 24,7,10 inches
Row 25,7,10 inches
Row 26,10,10 inches
Row 27,6,10 inches
Row 28,9,10 inches
Row 29,9,10 inches
Row 30,13,15 inches
Row 31,15,15 inches
Row 32,13,15 inches
Row 33,12,15 inches
Row 34,10,10 inches
Row 35,13,15 inches
Row 36,6,10 inches
Row 37,14,15 inches
Row 38,5,5 inches
Row 39,15,15 inches
Row 40,12,15 inches
Row 41,10,10 inches
Row 42,11,15 inches
Row 43,5,5 inches
Row 44,15,15 inches
Row 45,13,15 inches
Row 46,6,10 inches
Row 47,15,15 inches
Row 48,5,5 inches
Row 49,5,5 inches
Row 50,9,10 inches
Row 51,5,5 inches
Row 52,6,10 inches
Row 53,9,10 inches
Row 54,6,10 inches
Row 55,13,15 inches
Row 56,5,5 inches
Row 57,6,10 inches
Row 58,9,10 inches
Row 59,15,15 inches
Row 60,13,15 inches
Row 61,11,15 inches
Row 62,14,15 inches
Row 63,6,10 inches
Row 64,13,15 inches
Row 65,15,15 inches
Row 66,9,10 inches
Row 67,6,10 inches
Row 68,13,15 inches
Row 69,5,5 inches
Row 70,14,15 inches
Row 71,8,10 inches
Row 72,14,15 inches
Row 73,12,15 inches
Row 74,7,10 inches
Row 75,5,5 inches
Row 76,7,10 inches
Row 77,13,15 inches
Row 78,6,10 inches
Row 79,5,5 inches
Row 80,11,15 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,8,10 inches
Row 84,7,10 inches
Row 85,10,10 inches
Row 86,14,15 inches
Row 87,10,10 inches
Row 88,5,5 inches
Row 89,13,15 inches
Row 90,7,10 inches
Row 91,10,10 inches
Row 92,9,10 inches
Row 93,12,15 inches
Row 94,8,10 inches
Row 95,14,15 inches
Row 96,14,15 inches
Row 97,13,15 inches
Row 98,14,15 inches
Row 99,9,10 inches
Row 100,14,15 inches
Row 101,10,10 inches
Row 102,5,5 inches
Row 103,5,5 inches
Row 104,10,10 inches
Row 105,15,15 inches
Row 106,14,15 inches
Row 107,10,10 inches
