Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,10,10 inches
Row 3,9,10 inches
Row 4,11,15 inches
Row 5,6,10 inches
Row 6,14,15 inches
Row 7,10,10 inches
Row 8,15,15 inches
Row 9,13,15 inches
Row 10,8,10 inches
Row 11,12,15 inches
Row 12,15,15 inches
Row 13,12,15 inches
Row 14,6,10 inches
Row 15,15,15 inches
Row 16,8,10 inches
Row 17,6,10 inches
Row 18,6,10 inches
Row 19,12,15 inches
Row 20,15,15 inches
Row 21,7,10 inches
Row 22,14,15 inches
Row 23,8,10 inches
Row 24,13,15 inches
Row 25,12,15 inches
Row 26,6,10 inches
Row 27,12,15 inches
Row 28,6,10 inches
Row 29,15,15 inches
Row 30,9,10 inches
Row 31,12,15 inches
Row 32,15,15 inches
Row 33,11,15 inches
Row 34,6,10 inches
Row 35,12,15 inches
Row 36,8,10 inches
Row 37,5,5 inches
Row 38,15,15 inches
Row 39,8,10 inches
Row 40,9,10 inches
Row 41,7,10 inches
Row 42,12,15 inches
Row 43,6,10 inches
Row 44,9,10 inches
Row 45,10,10 inches
Row 46,12,15 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,15,15 inches
Row 50,9,10 inches
Row 51,10,10 inches
Row 52,6,10 inches
Row 53,15,15 inches
Row 54,14,15 inches
Row 55,13,15 inches
Row 56,7,10 inches
Row 57,7,10 inches
Row 58,7,10 inches
Row 59,13,15 inches
Row 60,12,15 inches
Row 61,12,15 inches
Row 62,6,10 inches
Row 63,7,10 inches
Row 64,15,15 inches
Row 65,5,5 inches
Row 66,6,10 inches
Row 67,10,10 inches
Row 68,11,15 inches
Row 69,6,10 inches
Row 70,12,15 inches
Row 71,15,15 inches
Row 72,6,10 inches
Row 73,15,15 inches
Row 74,7,10 inches
Row 75,15,15 inches
Row 76,10,10 inches
Row 77,8,10 inches
Row 78,6,10 inches
Row 79,15,15 inches
Row 80,6,10 inches
Row 81,11,15 inches
Row 82,9,10 inches
Row 83,12,15 inches
Row 84,14,15 inches
Row 85,13,15 inches
Row 86,15,15 inches
Row 87,10,10 inches
Row 88,13,15 inches
Row 89,10,10 inches
Row 90,13,15 inches
Row 91,15,15 inches
Row 92,7,10 inches
Row 93,14,15 inches
Row 94,15,15 inches
Row 95,11,15 inches
Row 96,14,15 inches
Row 97,13,15 inches
Row 98,10,10 inches
Row 99,8,10 inches
Row 100,15,15 inches
Row 101,15,15 inches
Row 102,12,15 inches
Row 103,15,15 inches
Row 104,10,10 inches
Row 105,10,10 inches
Row 106,10,10 inches
Row 107,11,15 inches
Row 108,12,15 inches
Row 109,15,15 inches
Row 110,14,15 inches
Row 111,6,10 inches
Row 112,7,10 inches
Row 113,13,15 inches
Row 114,14,15 inches
Row 115,14,15 inches
Row 116,12,15 inches
Row 117,10,10 inches
Row 118,13,15 inches
Row 119,14,15 inches
Row 120,14,15 inches
Row 121,11,15 inches
Row 122,12,15 inches
Row 123,6,10 inches
Row 124,11,15 inches
Row 125,12,15 inches
Row 126,8,10 inches
Row 127,12,15 inches
Row 128,15,15 inches
Row 129,12,15 inches
Row 130,10,10 inches
Row 131,6,10 inches
Row 132,12,15 inches
Row 133,5,5 inches
Row 134,13,15 inches
Row 135,9,10 inches
Row 136,12,15 inches
Row 137,9,10 inches
Row 138,13,15 inches
Row 139,7,10 inches
Row 140,9,10 inches
Row 141,11,15 inches
Row 142,10,10 inches
Row 143,7,10 inches
Row 144,15,15 inches
Row 145,15,15 inches
Row 146,15,15 inches
Row 147,8,10 inches
Row 148,12,15 inches
Row 149,7,10 inches
Row 150,5,5 inches
Row 151,10,10 inches
Row 152,15,15 inches
Row 153,12,15 inches
Row 154,11,15 inches
Row 155,5,5 inches
Row 156,6,10 inches
Row 157,11,15 inches
