Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,15,15 inches
Row 3,10,10 inches
Row 4,5,5 inches
Row 5,6,10 inches
Row 6,11,15 inches
Row 7,10,10 inches
Row 8,5,5 inches
Row 9,8,10 inches
Row 10,13,15 inches
Row 11,11,15 inches
Row 12,11,15 inches
Row 13,9,10 inches
Row 14,5,5 inches
Row 15,14,15 inches
Row 16,14,15 inches
Row 17,5,5 inches
Row 18,11,15 inches
Row 19,12,15 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,8,10 inches
Row 23,9,10 inches
Row 24,15,15 inches
Row 25,5,5 inches
Row 26,14,15 inches
Row 27,15,15 inches
Row 28,7,10 inches
Row 29,9,10 inches
Row 30,15,15 inches
Row 31,7,10 inches
Row 32,5,5 inches
Row 33,9,10 inches
Row 34,5,5 inches
Row 35,10,10 inches
Row 36,15,15 inches
Row 37,6,10 inches
Row 38,7,10 inches
Row 39,13,15 inches
Row 40,7,10 inches
Row 41,12,15 inches
Row 42,14,15 inches
Row 43,14,15 inches
Row 44,7,10 inches
Row 45,11,15 inches
Row 46,12,15 inches
Row 47,12,15 inches
Row 48,8,10 inches
Row 49,9,10 inches
Row 50,11,15 inches
Row 51,7,10 inches
Row 52,8,10 inches
Row 53,9,10 inches
Row 54,7,10 inches
Row 55,13,15 inches
Row 56,12,15 inches
Row 57,14,15 inches
Row 58,6,10 inches
Row 59,8,10 inches
Row 60,13,15 inches
Row 61,14,15 inches
Row 62,15,15 inches
Row 63,10,10 inches
Row 64,7,10 inches
Row 65,12,15 inches
Row 66,15,15 inches
Row 67,11,15 inches
Row 68,14,15 inches
Row 69,15,15 inches
Row 70,14,15 inches
Row 71,15,15 inches
Row 72,8,10 inches
Row 73,6,10 inches
Row 74,7,10 inches
Row 75,11,15 inches
Row 76,14,15 inches
Row 77,5,5 inches
Row 78,12,15 inches
Row 79,5,5 inches
Row 80,7,10 inches
Row 81,12,15 inches
Row 82,13,15 inches
Row 83,11,15 inches
Row 84,8,10 inches
Row 85,12,15 inches
Row 86,14,15 inches
Row 87,7,10 inches
Row 88,13,15 inches
Row 89,5,5 inches
Row 90,8,10 inches
Row 91,10,10 inches
Row 92,14,15 inches
Row 93,15,15 inches
Row 94,13,15 inches
Row 95,9,10 inches
Row 96,9,10 inches
Row 97,8,10 inches
Row 98,7,10 inches
Row 99,13,15 inches
Row 100,5,5 inches
Row 101,10,10 inches
Row 102,12,15 inches
Row 103,5,5 inches
Row 104,13,15 inches
Row 105,9,10 inches
Row 106,10,10 inches
Row 107,10,10 inches
Row 108,5,5 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,15,15 inches
Row 112,9,10 inches
Row 113,12,15 inches
Row 114,15,15 inches
Row 115,11,15 inches
Row 116,10,10 inches
Row 117,7,10 inches
Row 118,13,15 inches
Row 119,15,15 inches
Row 120,5,5 inches
Row 121,15,15 inches
Row 122,13,15 inches
Row 123,8,10 inches
Row 124,7,10 inches
Row 125,15,15 inches
Row 126,7,10 inches
