Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,15,15 inches
Row 3,8,10 inches
Row 4,12,15 inches
Row 5,12,15 inches
Row 6,12,15 inches
Row 7,9,10 inches
Row 8,9,10 inches
Row 9,6,10 inches
Row 10,12,15 inches
Row 11,8,10 inches
Row 12,8,10 inches
Row 13,11,15 inches
Row 14,12,15 inches
Row 15,10,10 inches
Row 16,5,5 inches
Row 17,8,10 inches
Row 18,15,15 inches
Row 19,13,15 inches
Row 20,12,15 inches
Row 21,7,10 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,14,15 inches
Row 25,12,15 inches
Row 26,14,15 inches
Row 27,13,15 inches
Row 28,15,15 inches
Row 29,7,10 inches
Row 30,5,5 inches
Row 31,12,15 inches
Row 32,9,10 inches
Row 33,13,15 inches
Row 34,7,10 inches
Row 35,14,15 inches
Row 36,9,10 inches
Row 37,13,15 inches
Row 38,11,15 inches
Row 39,10,10 inches
Row 40,15,15 inches
Row 41,11,15 inches
Row 42,11,15 inches
Row 43,14,15 inches
Row 44,5,5 inches
Row 45,8,10 inches
Row 46,13,15 inches
Row 47,8,10 inches
Row 48,10,10 inches
Row 49,11,15 inches
Row 50,6,10 inches
Row 51,13,15 inches
Row 52,5,5 inches
Row 53,8,10 inches
Row 54,7,10 inches
Row 55,10,10 inches
Row 56,9,10 inches
Row 57,6,10 inches
Row 58,8,10 inches
Row 59,12,15 inches
Row 60,15,15 inches
Row 61,12,15 inches
Row 62,13,15 inches
Row 63,9,10 inches
Row 64,15,15 inches
Row 65,13,15 inches
Row 66,5,5 inches
Row 67,12,15 inches
Row 68,12,15 inches
Row 69,15,15 inches
Row 70,14,15 inches
Row 71,14,15 inches
Row 72,14,15 inches
Row 73,14,15 inches
Row 74,8,10 inches
Row 75,9,10 inches
Row 76,12,15 inches
Row 77,12,15 inches
Row 78,12,15 inches
Row 79,5,5 inches
Row 80,12,15 inches
Row 81,7,10 inches
Row 82,12,15 inches
Row 83,9,10 inches
Row 84,8,10 inches
Row 85,6,10 inches
Row 86,11,15 inches
Row 87,13,15 inches
Row 88,9,10 inches
Row 89,5,5 inches
Row 90,7,10 inches
Row 91,7,10 inches
Row 92,13,15 inches
Row 93,5,5 inches
Row 94,11,15 inches
Row 95,9,10 inches
Row 96,5,5 inches
Row 97,7,10 inches
Row 98,9,10 inches
Row 99,7,10 inches
Row 100,12,15 inches
Row 101,5,5 inches
Row 102,6,10 inches
Row 103,9,10 inches
Row 104,8,10 inches
Row 105,5,5 inches
Row 106,13,15 inches
Row 107,11,15 inches
Row 108,6,10 inches
Row 109,10,10 inches
Row 110,13,15 inches
Row 111,10,10 inches
Row 112,11,15 inches
Row 113,14,15 inches
Row 114,14,15 inches
Row 115,14,15 inches
Row 116,14,15 inches
Row 117,9,10 inches
Row 118,14,15 inches
Row 119,14,15 inches
Row 120,14,15 inches
Row 121,5,5 inches
Row 122,7,10 inches
Row 123,6,10 inches
Row 124,5,5 inches
Row 125,5,5 inches
Row 126,11,15 inches
Row 127,11,15 inches
Row 128,10,10 inches
Row 129,15,15 inches
Row 130,6,10 inches
Row 131,8,10 inches
Row 132,12,15 inches
Row 133,13,15 inches
Row 134,14,15 inches
Row 135,6,10 inches
Row 136,7,10 inches
Row 137,9,10 inches
Row 138,11,15 inches
Row 139,5,5 inches
Row 140,11,15 inches
Row 141,5,5 inches
Row 142,9,10 inches
Row 143,5,5 inches
Row 144,5,5 inches
Row 145,10,10 inches
Row 146,7,10 inches
Row 147,11,15 inches
Row 148,5,5 inches
Row 149,13,15 inches
Row 150,7,10 inches
Row 151,7,10 inches
Row 152,6,10 inches
Row 153,12,15 inches
Row 154,5,5 inches
Row 155,10,10 inches
Row 156,15,15 inches
Row 157,10,10 inches
Row 158,12,15 inches
Row 159,12,15 inches
Row 160,6,10 inches
Row 161,10,10 inches
Row 162,5,5 inches
Row 163,5,5 inches
Row 164,14,15 inches
Row 165,11,15 inches
Row 166,13,15 inches
Row 167,8,10 inches
Row 168,14,15 inches
Row 169,14,15 inches
Row 170,10,10 inches
Row 171,10,10 inches
Row 172,15,15 inches
Row 173,14,15 inches
Row 174,12,15 inches
Row 175,6,10 inches
Row 176,10,10 inches
Row 177,7,10 inches
Row 178,15,15 inches
Row 179,13,15 inches
Row 180,11,15 inches
Row 181,5,5 inches
Row 182,14,15 inches
Row 183,8,10 inches
Row 184,5,5 inches
Row 185,13,15 inches
Row 186,9,10 inches
Row 187,7,10 inches
Row 188,15,15 inches
Row 189,11,15 inches
Row 190,14,15 inches
Row 191,13,15 inches
Row 192,12,15 inches
Row 193,6,10 inches
Row 194,7,10 inches
