Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,6,10 inches
Row 3,15,15 inches
Row 4,15,15 inches
Row 5,13,15 inches
Row 6,11,15 inches
Row 7,9,10 inches
Row 8,14,15 inches
Row 9,5,5 inches
Row 10,10,10 inches
Row 11,7,10 inches
Row 12,10,10 inches
Row 13,12,15 inches
Row 14,12,15 inches
Row 15,12,15 inches
Row 16,14,15 inches
Row 17,5,5 inches
Row 18,8,10 inches
Row 19,15,15 inches
Row 20,10,10 inches
Row 21,7,10 inches
Row 22,11,15 inches
Row 23,8,10 inches
Row 24,15,15 inches
Row 25,5,5 inches
Row 26,14,15 inches
Row 27,15,15 inches
Row 28,12,15 inches
Row 29,5,5 inches
Row 30,5,5 inches
Row 31,8,10 inches
Row 32,7,10 inches
Row 33,9,10 inches
Row 34,13,15 inches
Row 35,9,10 inches
Row 36,6,10 inches
Row 37,10,10 inches
Row 38,14,15 inches
Row 39,5,5 inches
Row 40,8,10 inches
Row 41,9,10 inches
Row 42,7,10 inches
Row 43,7,10 inches
Row 44,15,15 inches
Row 45,7,10 inches
Row 46,7,10 inches
Row 47,8,10 inches
Row 48,9,10 inches
Row 49,14,15 inches
Row 50,8,10 inches
Row 51,13,15 inches
Row 52,9,10 inches
Row 53,15,15 inches
Row 54,14,15 inches
Row 55,12,15 inches
Row 56,5,5 inches
Row 57,5,5 inches
Row 58,5,5 inches
Row 59,14,15 inches
Row 60,12,15 inches
Row 61,8,10 inches
Row 62,11,15 inches
Row 63,9,10 inches
Row 64,14,15 inches
Row 65,7,10 inches
Row 66,10,10 inches
Row 67,7,10 inches
Row 68,11,15 inches
Row 69,14,15 inches
Row 70,5,5 inches
Row 71,12,15 inches
Row 72,12,15 inches
Row 73,12,15 inches
Row 74,6,10 inches
Row 75,15,15 inches
Row 76,5,5 inches
Row 77,8,10 inches
Row 78,5,5 inches
Row 79,13,15 inches
Row 80,10,10 inches
Row 81,13,15 inches
Row 82,11,15 inches
Row 83,12,15 inches
Row 84,10,10 inches
Row 85,10,10 inches
Row 86,6,10 inches
Row 87,13,15 inches
Row 88,7,10 inches
Row 89,7,10 inches
Row 90,12,15 inches
Row 91,11,15 inches
Row 92,12,15 inches
Row 93,9,10 inches
Row 94,7,10 inches
Row 95,5,5 inches
Row 96,10,10 inches
Row 97,15,15 inches
Row 98,5,5 inches
Row 99,13,15 inches
Row 100,9,10 inches
Row 101,7,10 inches
Row 102,10,10 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,15,15 inches
Row 106,5,5 inches
Row 107,6,10 inches
Row 108,5,5 inches
Row 109,11,15 inches
Row 110,7,10 inches
Row 111,15,15 inches
Row 112,15,15 inches
Row 113,10,10 inches
Row 114,12,15 inches
Row 115,12,15 inches
Row 116,15,15 inches
Row 117,10,10 inches
Row 118,15,15 inches
Row 119,10,10 inches
Row 120,12,15 inches
Row 121,7,10 inches
Row 122,9,10 inches
Row 123,6,10 inches
Row 124,9,10 inches
Row 125,10,10 inches
Row 126,9,10 inches
Row 127,10,10 inches
Row 128,12,15 inches
Row 129,12,15 inches
Row 130,15,15 inches
Row 131,6,10 inches
Row 132,7,10 inches
