Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,8,10 inches
Row 3,6,10 inches
Row 4,15,15 inches
Row 5,9,10 inches
Row 6,7,10 inches
Row 7,12,15 inches
Row 8,6,10 inches
Row 9,5,5 inches
Row 10,5,5 inches
Row 11,9,10 inches
Row 12,10,10 inches
Row 13,11,15 inches
Row 14,11,15 inches
Row 15,11,15 inches
Row 16,6,10 inches
Row 17,6,10 inches
Row 18,9,10 inches
Row 19,5,5 inches
Row 20,10,10 inches
Row 21,5,5 inches
Row 22,11,15 inches
Row 23,13,15 inches
Row 24,6,10 inches
Row 25,12,15 inches
Row 26,10,10 inches
Row 27,11,15 inches
Row 28,5,5 inches
Row 29,14,15 inches
Row 30,6,10 inches
Row 31,5,5 inches
Row 32,10,10 inches
Row 33,10,10 inches
Row 34,9,10 inches
Row 35,6,10 inches
Row 36,11,15 inches
Row 37,14,15 inches
Row 38,11,15 inches
Row 39,5,5 inches
Row 40,12,15 inches
Row 41,12,15 inches
Row 42,14,15 inches
Row 43,6,10 inches
Row 44,5,5 inches
Row 45,9,10 inches
Row 46,6,10 inches
Row 47,11,15 inches
Row 48,8,10 inches
Row 49,11,15 inches
Row 50,8,10 inches
Row 51,14,15 inches
Row 52,5,5 inches
Row 53,6,10 inches
Row 54,6,10 inches
Row 55,13,15 inches
Row 56,13,15 inches
Row 57,8,10 inches
Row 58,10,10 inches
Row 59,11,15 inches
Row 60,10,10 inches
Row 61,6,10 inches
Row 62,14,15 inches
Row 63,11,15 inches
Row 64,8,10 inches
Row 65,13,15 inches
Row 66,6,10 inches
Row 67,8,10 inches
Row 68,7,10 inches
Row 69,8,10 inches
Row 70,10,10 inches
Row 71,9,10 inches
Row 72,7,10 inches
Row 73,13,15 inches
Row 74,6,10 inches
Row 75,6,10 inches
Row 76,7,10 inches
Row 77,7,10 inches
Row 78,10,10 inches
Row 79,7,10 inches
Row 80,15,15 inches
Row 81,10,10 inches
Row 82,6,10 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,13,15 inches
Row 86,6,10 inches
Row 87,15,15 inches
Row 88,9,10 inches
Row 89,6,10 inches
Row 90,12,15 inches
Row 91,8,10 inches
Row 92,8,10 inches
Row 93,14,15 inches
Row 94,9,10 inches
Row 95,9,10 inches
Row 96,6,10 inches
Row 97,14,15 inches
Row 98,12,15 inches
Row 99,9,10 inches
Row 100,12,15 inches
Row 101,5,5 inches
Row 102,5,5 inches
Row 103,5,5 inches
Row 104,5,5 inches
Row 105,10,10 inches
Row 106,8,10 inches
Row 107,13,15 inches
Row 108,14,15 inches
Row 109,7,10 inches
Row 110,12,15 inches
Row 111,9,10 inches
Row 112,11,15 inches
Row 113,12,15 inches
Row 114,6,10 inches
Row 115,9,10 inches
Row 116,12,15 inches
Row 117,15,15 inches
Row 118,11,15 inches
Row 119,11,15 inches
Row 120,12,15 inches
Row 121,15,15 inches
Row 122,11,15 inches
Row 123,5,5 inches
Row 124,11,15 inches
Row 125,14,15 inches
Row 126,5,5 inches
Row 127,10,10 inches
Row 128,13,15 inches
Row 129,5,5 inches
Row 130,13,15 inches
Row 131,6,10 inches
Row 132,7,10 inches
Row 133,7,10 inches
Row 134,10,10 inches
Row 135,13,15 inches
Row 136,15,15 inches
Row 137,9,10 inches
Row 138,9,10 inches
Row 139,10,10 inches
Row 140,11,15 inches
Row 141,7,10 inches
Row 142,9,10 inches
Row 143,11,15 inches
Row 144,15,15 inches
Row 145,15,15 inches
Row 146,13,15 inches
Row 147,10,10 inches
Row 148,13,15 inches
Row 149,8,10 inches
Row 150,14,15 inches
Row 151,5,5 inches
Row 152,11,15 inches
Row 153,5,5 inches
Row 154,15,15 inches
Row 155,9,10 inches
Row 156,11,15 inches
Row 157,5,5 inches
Row 158,15,15 inches
Row 159,7,10 inches
Row 160,5,5 inches
Row 161,13,15 inches
Row 162,10,10 inches
Row 163,9,10 inches
Row 164,7,10 inches
Row 165,7,10 inches
Row 166,5,5 inches
Row 167,10,10 inches
Row 168,8,10 inches
Row 169,5,5 inches
Row 170,6,10 inches
Row 171,15,15 inches
Row 172,15,15 inches
Row 173,5,5 inches
Row 174,12,15 inches
Row 175,11,15 inches
