Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,15,15 inches
Row 3,11,15 inches
Row 4,5,5 inches
Row 5,8,10 inches
Row 6,10,10 inches
Row 7,12,15 inches
Row 8,12,15 inches
Row 9,14,15 inches
Row 10,15,15 inches
Row 11,6,10 inches
Row 12,13,15 inches
Row 13,10,10 inches
Row 14,8,10 inches
Row 15,11,15 inches
Row 16,12,15 inches
Row 17,11,15 inches
Row 18,5,5 inches
Row 19,15,15 inches
Row 20,8,10 inches
Row 21,9,10 inches
Row 22,12,15 inches
Row 23,14,15 inches
Row 24,7,10 inches
Row 25,15,15 inches
Row 26,11,15 inches
Row 27,9,10 inches
Row 28,14,15 inches
Row 29,9,10 inches
Row 30,15,15 inches
Row 31,9,10 inches
Row 32,15,15 inches
Row 33,13,15 inches
Row 34,9,10 inches
Row 35,11,15 inches
Row 36,11,15 inches
Row 37,8,10 inches
Row 38,13,15 inches
Row 39,14,15 inches
Row 40,15,15 inches
Row 41,11,15 inches
Row 42,12,15 inches
Row 43,5,5 inches
Row 44,13,15 inches
Row 45,7,10 inches
Row 46,6,10 inches
Row 47,6,10 inches
Row 48,11,15 inches
Row 49,9,10 inches
Row 50,8,10 inches
Row 51,14,15 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,10,10 inches
Row 55,6,10 inches
Row 56,12,15 inches
Row 57,6,10 inches
Row 58,14,15 inches
Row 59,6,10 inches
Row 60,15,15 inches
Row 61,12,15 inches
Row 62,15,15 inches
Row 63,12,15 inches
Row 64,5,5 inches
Row 65,5,5 inches
Row 66,6,10 inches
Row 67,14,15 inches
Row 68,8,10 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,5,5 inches
Row 72,6,10 inches
Row 73,6,10 inches
Row 74,15,15 inches
Row 75,5,5 inches
Row 76,11,15 inches
Row 77,10,10 inches
Row 78,15,15 inches
Row 79,14,15 inches
Row 80,14,15 inches
Row 81,9,10 inches
Row 82,6,10 inches
Row 83,5,5 inches
Row 84,10,10 inches
Row 85,7,10 inches
Row 86,13,15 inches
Row 87,10,10 inches
Row 88,14,15 inches
Row 89,5,5 inches
Row 90,12,15 inches
Row 91,13,15 inches
Row 92,10,10 inches
Row 93,11,15 inches
Row 94,9,10 inches
Row 95,12,15 inches
Row 96,14,15 inches
Row 97,14,15 inches
Row 98,15,15 inches
Row 99,9,10 inches
Row 100,15,15 inches
Row 101,11,15 inches
Row 102,11,15 inches
Row 103,8,10 inches
Row 104,6,10 inches
Row 105,15,15 inches
Row 106,8,10 inches
Row 107,7,10 inches
Row 108,9,10 inches
Row 109,13,15 inches
Row 110,7,10 inches
Row 111,15,15 inches
Row 112,5,5 inches
Row 113,13,15 inches
Row 114,14,15 inches
Row 115,8,10 inches
Row 116,14,15 inches
Row 117,13,15 inches
Row 118,15,15 inches
Row 119,14,15 inches
Row 120,13,15 inches
Row 121,5,5 inches
Row 122,10,10 inches
