Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,11,15 inches
Row 3,9,10 inches
Row 4,7,10 inches
Row 5,8,10 inches
Row 6,6,10 inches
Row 7,13,15 inches
Row 8,7,10 inches
Row 9,5,5 inches
Row 10,7,10 inches
Row 11,8,10 inches
Row 12,10,10 inches
Row 13,5,5 inches
Row 14,9,10 inches
Row 15,5,5 inches
Row 16,8,10 inches
Row 17,10,10 inches
Row 18,13,15 inches
Row 19,9,10 inches
Row 20,7,10 inches
Row 21,13,15 inches
Row 22,11,15 inches
Row 23,10,10 inches
Row 24,10,10 inches
Row 25,7,10 inches
Row 26,5,5 inches
Row 27,6,10 inches
Row 28,8,10 inches
Row 29,13,15 inches
Row 30,9,10 inches
Row 31,6,10 inches
Row 32,14,15 inches
Row 33,10,10 inches
Row 34,6,10 inches
Row 35,5,5 inches
Row 36,15,15 inches
Row 37,14,15 inches
Row 38,14,15 inches
Row 39,10,10 inches
Row 40,14,15 inches
Row 41,5,5 inches
Row 42,12,15 inches
Row 43,5,5 inches
Row 44,13,15 inches
Row 45,15,15 inches
Row 46,12,15 inches
Row 47,11,15 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,8,10 inches
Row 51,10,10 inches
Row 52,9,10 inches
Row 53,13,15 inches
Row 54,7,10 inches
Row 55,8,10 inches
Row 56,13,15 inches
Row 57,5,5 inches
Row 58,8,10 inches
Row 59,6,10 inches
Row 60,14,15 inches
Row 61,7,10 inches
Row 62,14,15 inches
Row 63,15,15 inches
Row 64,7,10 inches
Row 65,12,15 inches
Row 66,7,10 inches
Row 67,15,15 inches
Row 68,15,15 inches
Row 69,14,15 inches
Row 70,11,15 inches
Row 71,5,5 inches
Row 72,6,10 inches
Row 73,10,10 inches
Row 74,12,15 inches
Row 75,8,10 inches
Row 76,9,10 inches
Row 77,10,10 inches
Row 78,5,5 inches
Row 79,13,15 inches
Row 80,13,15 inches
Row 81,13,15 inches
Row 82,10,10 inches
Row 83,8,10 inches
Row 84,14,15 inches
Row 85,14,15 inches
Row 86,5,5 inches
Row 87,9,10 inches
Row 88,12,15 inches
Row 89,13,15 inches
Row 90,5,5 inches
Row 91,5,5 inches
Row 92,10,10 inches
Row 93,11,15 inches
Row 94,13,15 inches
Row 95,8,10 inches
Row 96,5,5 inches
Row 97,14,15 inches
Row 98,14,15 inches
Row 99,10,10 inches
Row 100,11,15 inches
Row 101,15,15 inches
Row 102,9,10 inches
Row 103,5,5 inches
Row 104,6,10 inches
Row 105,8,10 inches
Row 106,7,10 inches
Row 107,9,10 inches
Row 108,6,10 inches
Row 109,6,10 inches
Row 110,13,15 inches
Row 111,11,15 inches
Row 112,14,15 inches
Row 113,14,15 inches
Row 114,10,10 inches
Row 115,10,10 inches
Row 116,12,15 inches
Row 117,9,10 inches
Row 118,14,15 inches
Row 119,8,10 inches
Row 120,11,15 inches
Row 121,15,15 inches
Row 122,6,10 inches
Row 123,5,5 inches
Row 124,9,10 inches
Row 125,14,15 inches
Row 126,13,15 inches
Row 127,12,15 inches
Row 128,6,10 inches
Row 129,8,10 inches
Row 130,12,15 inches
Row 131,10,10 inches
Row 132,5,5 inches
Row 133,8,10 inches
Row 134,12,15 inches
Row 135,10,10 inches
Row 136,7,10 inches
Row 137,14,15 inches
Row 138,10,10 inches
Row 139,14,15 inches
Row 140,11,15 inches
Row 141,8,10 inches
Row 142,10,10 inches
Row 143,15,15 inches
Row 144,9,10 inches
Row 145,5,5 inches
Row 146,7,10 inches
Row 147,15,15 inches
Row 148,9,10 inches
