Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,9,10 inches
Row 3,11,15 inches
Row 4,8,10 inches
Row 5,7,10 inches
Row 6,7,10 inches
Row 7,9,10 inches
Row 8,9,10 inches
Row 9,12,15 inches
Row 10,9,10 inches
Row 11,12,15 inches
Row 12,7,10 inches
Row 13,13,15 inches
Row 14,11,15 inches
Row 15,7,10 inches
Row 16,9,10 inches
Row 17,10,10 inches
Row 18,8,10 inches
Row 19,8,10 inches
Row 20,15,15 inches
Row 21,9,10 inches
Row 22,7,10 inches
Row 23,12,15 inches
Row 24,14,15 inches
Row 25,6,10 inches
Row 26,8,10 inches
Row 27,7,10 inches
Row 28,8,10 inches
Row 29,12,15 inches
Row 30,6,10 inches
Row 31,14,15 inches
Row 32,15,15 inches
Row 33,15,15 inches
Row 34,14,15 inches
Row 35,11,15 inches
Row 36,8,10 inches
Row 37,11,15 inches
Row 38,6,10 inches
Row 39,15,15 inches
Row 40,12,15 inches
Row 41,7,10 inches
Row 42,11,15 inches
Row 43,5,5 inches
Row 44,15,15 inches
Row 45,13,15 inches
Row 46,12,15 inches
Row 47,13,15 inches
Row 48,14,15 inches
Row 49,11,15 inches
Row 50,7,10 inches
Row 51,8,10 inches
Row 52,15,15 inches
Row 53,10,10 inches
Row 54,12,15 inches
Row 55,9,10 inches
Row 56,12,15 inches
Row 57,5,5 inches
Row 58,14,15 inches
Row 59,5,5 inches
Row 60,11,15 inches
Row 61,11,15 inches
Row 62,6,10 inches
Row 63,8,10 inches
Row 64,8,10 inches
Row 65,10,10 inches
Row 66,12,15 inches
Row 67,5,5 inches
Row 68,11,15 inches
Row 69,14,15 inches
Row 70,9,10 inches
Row 71,13,15 inches
Row 72,6,10 inches
Row 73,5,5 inches
Row 74,12,15 inches
Row 75,15,15 inches
Row 76,13,15 inches
Row 77,10,10 inches
Row 78,10,10 inches
Row 79,14,15 inches
Row 80,6,10 inches
Row 81,9,10 inches
Row 82,5,5 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,7,10 inches
Row 86,13,15 inches
Row 87,8,10 inches
Row 88,9,10 inches
Row 89,11,15 inches
Row 90,9,10 inches
Row 91,8,10 inches
Row 92,13,15 inches
Row 93,5,5 inches
Row 94,11,15 inches
Row 95,13,15 inches
Row 96,9,10 inches
Row 97,11,15 inches
Row 98,13,15 inches
Row 99,14,15 inches
Row 100,5,5 inches
Row 101,7,10 inches
Row 102,9,10 inches
Row 103,7,10 inches
Row 104,14,15 inches
Row 105,14,15 inches
Row 106,14,15 inches
Row 107,8,10 inches
Row 108,10,10 inches
Row 109,14,15 inches
Row 110,5,5 inches
Row 111,8,10 inches
Row 112,8,10 inches
Row 113,8,10 inches
Row 114,6,10 inches
Row 115,15,15 inches
Row 116,10,10 inches
Row 117,6,10 inches
Row 118,15,15 inches
Row 119,10,10 inches
Row 120,15,15 inches
